gold_left,sum_unit_tier,mean_unit_rarity,placement
1,19,3.2,2
2,19,3.5,1
0,16,3.555555555555556,5
1,15,2.6666666666666665,2
51,16,2.875,3
2,22,1.2222222222222223,6
41,19,4.3,4
0,13,2.0,7
5,14,2.375,8
0,12,2.555555555555556,6
1,20,4.916666666666667,2
0,16,1.75,5
3,16,2.2222222222222223,4
0,17,3.4,3
6,20,2.111111111111111,1
1,14,2.333333333333333,8
0,15,2.0,7
5,15,3.333333333333333,5
11,15,2.375,7
7,18,4.3,8
12,19,1.5555555555555556,4
1,15,3.375,2
1,19,4.0,1
3,17,4.909090909090909,3
1,14,3.0,6
0,12,2.1666666666666665,6
0,19,1.5555555555555556,4
0,16,2.25,3
3,18,2.888888888888889,1
1,14,3.125,5
4,17,4.727272727272728,2
21,15,1.2857142857142858,8
0,14,1.875,7
2,20,4.090909090909091,4
0,16,2.888888888888889,2
0,21,2.3,3
1,13,2.125,8
18,18,3.4444444444444446,1
1,14,2.75,6
0,16,3.6,5
0,12,4.375,7
1,13,2.0,7
3,12,4.75,6
3,16,3.6666666666666665,3
2,18,3.2,1
1,16,2.0,8
39,18,3.4,4
0,19,3.1,5
3,17,3.333333333333333,2
0,14,3.9,8
14,20,3.4,1
1,17,3.555555555555556,2
12,23,4.666666666666667,3
1,14,3.7,7
35,17,2.888888888888889,4
1,17,4.3,5
0,16,4.9,6
0,14,3.125,8
2,13,3.5,7
0,17,2.571428571428572,4
1,19,4.090909090909091,2
0,20,1.7777777777777777,3
1,15,4.0,1
11,18,4.8,5
51,14,2.875,6
3,24,3.9166666666666665,1
2,17,4.0,4
0,14,2.7777777777777777,5
0,21,2.4444444444444446,2
4,15,4.090909090909091,7
34,14,2.0,6
2,12,3.5,8
2,23,2.909090909090909,3
3,14,2.2222222222222223,6
44,14,2.2857142857142856,7
3,10,3.0,8
1,17,3.0,3
17,15,4.125,2
37,17,3.7777777777777777,5
6,21,4.0,1
1,15,4.444444444444445,4
34,13,4.0,7
2,16,3.125,4
9,16,3.8,5
28,11,2.875,8
0,14,4.2,3
0,16,3.5,6
1,22,3.1818181818181817,1
1,18,4.0,2
10,19,2.0,4
20,16,0.1666666666666666,7
39,15,2.0,6
1,12,1.1666666666666667,8
28,17,2.9,5
2,19,2.7,1
5,19,4.454545454545454,2
1,16,2.555555555555556,3
3,16,2.0,6
11,16,1.5,5
31,13,2.0,4
0,16,1.75,8
1,20,4.090909090909091,3
2,18,2.7777777777777777,1
9,17,3.2222222222222223,2
5,14,3.0,7
1,15,3.0,5
2,20,2.0,2
3,15,3.6666666666666665,7
48,15,3.25,4
15,21,2.333333333333333,1
0,14,2.5,6
0,10,4.0,8
14,19,3.5,3
5,19,2.3,2
3,14,2.888888888888889,7
0,17,3.6,4
29,19,3.111111111111111,3
1,15,2.2222222222222223,6
1,15,2.888888888888889,5
1,13,2.25,8
2,19,4.1,1
27,16,1.1666666666666667,5
14,17,1.7142857142857142,6
2,15,2.7777777777777777,3
1,10,3.0,8
50,16,3.111111111111111,4
52,17,3.0,1
0,8,2.5,7
1,15,4.7,2
0,19,4.0,5
3,12,4.0,8
0,16,2.4444444444444446,3
1,19,3.3,2
4,14,2.75,7
3,21,3.272727272727273,4
0,15,3.3,6
2,17,4.181818181818182,1
1,16,2.2222222222222223,5
40,15,3.4444444444444446,4
1,17,2.888888888888889,1
0,17,3.0,2
0,14,2.7777777777777777,8
5,17,4.5,6
1,20,1.3333333333333333,7
3,19,4.2,3
0,18,2.875,6
1,21,5.0,1
2,15,2.7777777777777777,5
0,6,4.0,2
55,22,1.7777777777777777,3
3,20,4.4,4
0,14,2.25,8
0,15,3.2222222222222223,7
1,12,2.0,7
1,13,4.555555555555555,2
1,15,3.4444444444444446,5
0,15,4.0,4
54,14,3.333333333333333,6
1,15,3.888888888888889,3
0,12,2.125,8
2,18,3.8,1
3,16,3.4,3
1,19,3.0,6
1,14,2.4285714285714284,7
1,14,2.0,8
1,18,3.2222222222222223,1
0,16,3.9,5
2,18,3.4444444444444446,2
1,17,2.7777777777777777,4
0,14,4.0,7
1,15,2.8,4
0,14,2.75,8
1,15,3.555555555555556,3
2,19,2.111111111111111,1
5,16,3.6666666666666665,5
0,16,3.1,6
0,20,3.3,2
1,17,2.2222222222222223,2
1,13,3.0,6
1,14,4.4,8
10,16,2.333333333333333,4
45,17,2.7777777777777777,1
0,18,2.111111111111111,5
1,14,3.4444444444444446,7
8,22,2.4444444444444446,3
2,18,3.6,5
4,17,2.888888888888889,2
3,15,2.888888888888889,6
0,13,2.75,8
6,23,3.75,1
16,19,1.5,7
3,18,3.4,3
18,19,3.9,4
13,12,2.4285714285714284,7
10,17,3.375,3
30,17,2.75,5
4,13,2.142857142857143,8
1,18,3.6666666666666665,1
0,16,2.555555555555556,4
4,14,1.2857142857142858,6
1,15,4.111111111111111,2
1,22,2.7,2
1,12,2.375,8
1,18,3.4,1
5,15,3.125,5
1,19,1.875,3
23,18,1.3333333333333333,4
1,15,2.75,7
12,16,2.0,6
40,17,2.75,3
3,18,3.7,1
0,20,3.8181818181818175,2
1,17,4.0,5
1,18,3.0,4
4,20,3.8333333333333335,6
0,17,3.727272727272727,7
0,15,2.7777777777777777,8
1,15,2.375,8
1,18,3.4545454545454546,1
0,16,1.5,5
9,15,4.75,4
0,15,1.7142857142857142,6
0,16,3.2222222222222223,2
0,14,3.4444444444444446,7
0,16,3.111111111111111,3
18,19,2.888888888888889,7
2,18,4.2,4
2,15,3.333333333333333,6
3,22,2.2222222222222223,5
10,16,3.6666666666666665,8
2,20,4.0,1
0,16,3.7777777777777777,3
25,19,3.1,2
0,17,3.111111111111111,5
0,17,3.0,2
0,17,1.5,4
0,14,2.0,8
3,17,4.6,1
0,16,2.4444444444444446,6
0,17,3.6666666666666665,3
25,14,2.142857142857143,7
45,17,3.2222222222222223,4
2,17,3.375,3
4,19,3.6,5
6,18,5.818181818181818,1
0,13,2.375,7
41,15,1.4285714285714286,6
50,13,0.8571428571428571,8
1,17,4.1,2
1,17,3.0,4
30,14,0.8571428571428571,8
5,17,4.6,1
1,16,3.4444444444444446,2
3,16,2.25,5
0,19,4.636363636363637,3
1,18,3.7,6
0,15,3.555555555555556,7
12,14,2.888888888888889,5
1,14,2.0,4
6,17,3.7,2
2,19,4.454545454545454,1
2,14,2.2222222222222223,6
0,17,2.7777777777777777,3
4,16,4.545454545454546,8
9,12,3.375,7
40,19,3.8,3
1,16,3.5,6
4,14,3.0,7
2,15,2.2222222222222223,8
6,15,2.0,2
2,16,4.2,5
5,20,2.2,4
9,19,3.3,1
0,18,2.4444444444444446,2
2,17,2.555555555555556,1
4,15,1.5,8
0,15,2.25,7
1,16,3.3,5
4,11,2.7142857142857144,6
0,15,2.888888888888889,4
0,15,4.333333333333333,3
18,15,3.25,4
1,19,3.1,5
0,16,1.3333333333333333,7
8,18,3.4,2
2,17,2.888888888888889,1
22,16,4.111111111111111,3
1,15,2.7777777777777777,6
1,15,2.0,8
2,16,3.555555555555556,1
8,18,3.8,3
2,16,2.6666666666666665,4
45,14,2.625,5
9,18,4.8,2
7,18,1.75,6
2,13,2.0,8
4,17,1.25,7
1,16,3.0,5
0,21,3.4545454545454546,2
0,14,3.7,6
0,16,3.3,3
1,17,1.5555555555555556,7
1,12,5.0,8
0,16,3.4,4
46,18,3.4,1
1,17,1.8888888888888888,7
1,18,2.7777777777777777,2
12,15,3.0,6
0,18,1.375,3
23,18,0.8571428571428571,5
1,18,2.0,4
1,17,2.25,1
0,18,4.0,8
1,17,3.333333333333333,3
35,17,3.333333333333333,7
49,16,2.5,4
1,16,3.7777777777777777,2
1,12,4.125,5
30,11,4.222222222222222,8
32,17,2.75,1
1,16,3.8,6
2,19,3.4,4
2,19,3.0,1
0,16,3.555555555555556,5
0,18,2.2222222222222223,3
11,17,4.8,2
1,13,2.25,7
10,17,0.8571428571428571,6
53,13,2.375,8
42,20,2.2222222222222223,3
42,14,2.375,6
0,16,2.125,5
3,22,4.416666666666667,1
0,18,2.7,2
3,17,3.6,4
14,13,1.6666666666666667,7
1,14,1.7142857142857142,8
0,14,3.2222222222222223,2
0,16,3.0,7
1,15,3.4444444444444446,1
1,11,2.0,8
28,13,1.7142857142857142,5
1,18,2.125,3
20,14,4.0,6
39,15,2.0,4
17,19,4.090909090909091,3
1,16,3.555555555555556,2
1,20,3.8,1
20,13,3.0,7
7,15,2.75,8
0,15,4.090909090909091,6
1,19,2.9,4
30,16,0.7142857142857143,5
44,15,2.25,7
2,16,3.7,5
1,18,3.7,4
2,15,3.555555555555556,3
30,15,1.7142857142857142,8
15,18,2.7777777777777777,1
4,16,4.333333333333333,2
0,17,3.4,6
34,20,4.0,1
62,17,4.1,3
23,16,2.25,6
49,15,2.75,8
0,18,2.1,2
3,18,2.4444444444444446,7
21,16,2.0,4
0,17,3.5,5
1,14,2.9,8
0,14,3.25,4
0,19,4.090909090909091,3
1,18,4.727272727272728,1
0,15,3.111111111111111,7
2,15,3.0,5
1,15,2.25,6
1,19,3.333333333333333,2
1,18,2.75,5
0,17,2.4444444444444446,4
0,19,3.3,2
0,16,2.6,6
1,21,1.3333333333333333,1
20,12,1.7142857142857142,8
0,18,3.9,3
2,17,4.1,7
0,15,2.0,8
2,19,4.0,1
1,19,2.5,3
3,20,3.4,5
8,15,2.333333333333333,6
2,14,2.571428571428572,7
1,18,4.181818181818182,2
0,21,1.375,4
1,14,2.75,8
2,17,3.555555555555556,1
3,13,3.625,4
1,18,2.6666666666666665,5
9,18,3.7,7
0,18,4.4,2
3,18,1.4444444444444444,3
50,15,3.4444444444444446,6
1,19,4.727272727272728,2
2,24,4.153846153846154,1
35,13,2.875,7
1,16,3.8,4
23,17,3.111111111111111,6
15,16,2.375,5
1,19,2.0,3
19,12,2.0,8
1,18,1.5,4
4,20,1.8888888888888888,3
1,16,3.7,1
0,16,2.888888888888889,6
0,17,3.090909090909091,8
2,16,2.8,5
1,17,2.75,2
0,15,2.375,7
0,20,2.4444444444444446,2
0,14,4.0,7
1,13,3.0,6
4,16,3.8,3
1,20,3.6,1
25,15,1.0,8
1,19,2.7,5
26,18,1.625,4
7,17,3.333333333333333,2
5,11,3.0,8
0,16,3.2,7
1,12,2.625,6
1,17,2.125,5
14,18,3.6,3
5,20,3.4545454545454546,1
1,16,4.7,4
0,14,3.0,7
53,18,2.0,4
0,14,2.0,8
0,17,3.1,2
1,20,4.454545454545454,3
0,17,2.25,5
11,16,2.0,6
5,15,3.111111111111111,1
12,14,3.625,6
0,18,1.875,4
0,16,3.6,5
1,16,4.8,1
0,12,2.142857142857143,7
0,17,4.1,2
3,12,2.5,8
41,16,3.111111111111111,1
28,16,2.5,4
1,8,1.8571428571428568,8
1,16,3.5,6
1,20,2.111111111111111,3
1,14,3.375,5
0,18,2.333333333333333,2
0,13,3.7777777777777777,7
1,15,2.875,7
2,17,3.6666666666666665,1
15,15,3.111111111111111,6
0,21,4.25,2
1,15,3.125,4
4,15,3.0,5
2,18,3.2,3
1,16,3.3,8
0,16,3.2,3
0,16,3.8,7
1,17,2.888888888888889,4
3,14,2.25,6
0,18,3.375,2
1,18,3.888888888888889,1
0,14,2.125,5
2,11,3.5,8
1,16,2.7777777777777777,8
0,14,3.0,6
15,20,2.555555555555556,1
2,16,2.2222222222222223,4
5,18,2.333333333333333,2
1,19,2.25,3
1,18,3.1,7
1,16,3.5,5
3,13,1.8571428571428568,8
9,14,2.625,6
29,18,2.0,2
53,17,2.0,5
1,18,3.4,4
53,17,2.555555555555556,3
14,18,2.2222222222222223,1
0,14,1.7142857142857142,7
1,15,2.7,6
3,14,2.625,7
0,19,2.888888888888889,3
0,15,2.625,5
1,14,2.6,4
32,18,3.4444444444444446,1
0,14,2.8,8
4,17,2.0,2
2,18,3.0,1
0,14,3.0,3
6,11,2.125,8
1,15,3.6666666666666665,4
0,16,4.2727272727272725,5
1,18,2.6,2
1,14,3.7,6
29,14,1.2857142857142858,7
4,16,3.0,2
0,13,2.5,8
22,17,3.111111111111111,3
2,18,2.8181818181818183,1
0,14,3.0,5
40,14,2.625,7
0,17,3.7,4
1,16,3.4444444444444446,6
1,15,3.4444444444444446,4
9,13,3.6666666666666665,3
0,16,3.111111111111111,1
3,18,3.1,7
2,15,3.2222222222222223,5
50,13,4.666666666666667,6
1,18,1.4444444444444444,2
20,14,3.0,8
0,16,2.25,6
4,14,3.333333333333333,3
2,18,2.875,4
2,12,2.125,7
1,13,3.7777777777777777,5
26,17,4.6,1
0,16,4.444444444444445,2
1,18,2.6666666666666665,3
1,14,2.75,8
2,14,2.375,5
1,16,1.375,6
23,16,2.6666666666666665,4
6,19,2.4444444444444446,2
1,20,5.2727272727272725,1
1,12,2.555555555555556,7
22,16,1.75,5
0,17,2.9,6
39,15,2.625,2
0,16,2.2222222222222223,4
40,18,3.0,7
1,16,4.4,1
1,14,2.625,8
3,15,3.375,3
5,15,3.7,5
1,17,3.8,6
0,21,3.5,2
5,18,2.7777777777777777,1
0,18,3.6,3
1,14,3.333333333333333,7
0,17,2.0,4
0,15,1.875,8
0,16,2.6666666666666665,2
1,13,3.5,5
1,15,2.555555555555556,7
1,19,1.25,3
1,16,2.75,1
0,16,1.8888888888888888,8
37,15,2.875,6
10,15,5.0,4
1,16,1.0,8
4,16,3.4444444444444446,3
2,15,2.875,7
9,14,2.5,5
0,17,2.555555555555556,2
1,17,3.6,4
53,15,3.333333333333333,6
1,22,2.2222222222222223,1
36,16,2.888888888888889,3
3,13,2.0,6
0,13,4.0,4
50,11,0.7142857142857143,8
5,19,2.6666666666666665,1
3,12,2.555555555555556,5
1,19,3.5,2
53,16,3.333333333333333,7
3,15,3.125,6
1,20,3.0,3
4,17,3.5,4
3,18,3.111111111111111,7
4,17,3.5,5
2,17,2.6666666666666665,1
1,16,3.2222222222222223,8
1,17,2.6,2
0,17,3.8,6
0,18,2.888888888888889,7
13,17,3.555555555555556,1
0,17,2.75,3
0,14,2.142857142857143,5
1,13,2.6666666666666665,8
0,19,4.4,2
0,14,2.7777777777777777,4
60,17,2.0,4
0,17,2.2222222222222223,5
1,14,2.75,6
6,19,3.7,1
0,17,3.2222222222222223,3
0,16,4.0,2
8,15,3.111111111111111,7
1,12,3.5,8
1,14,4.0,1
1,17,3.333333333333333,3
0,17,3.2222222222222223,2
1,15,2.0,8
3,14,1.875,4
50,15,4.9,6
31,13,2.0,7
1,13,2.888888888888889,5
3,16,2.875,5
1,17,3.6,4
0,15,3.555555555555556,3
19,15,3.0,8
2,20,3.3,1
1,14,1.4285714285714286,6
0,11,2.833333333333333,7
1,24,4.0,2
0,20,3.363636363636364,3
8,21,3.636363636363636,2
0,16,3.363636363636364,7
1,11,3.111111111111111,8
53,18,2.888888888888889,4
1,18,3.5,1
10,18,2.2222222222222223,6
0,17,1.75,5
0,15,2.4444444444444446,5
0,15,1.5714285714285714,6
1,14,2.75,3
1,14,3.0,8
9,16,3.375,2
0,12,2.375,7
23,14,4.0,4
23,22,4.666666666666667,1
0,18,3.636363636363636,7
49,16,3.555555555555556,3
0,16,4.0,4
8,20,4.090909090909091,2
0,17,1.2222222222222223,5
1,15,3.3,8
2,17,3.6,6
1,17,3.555555555555556,1
35,15,2.888888888888889,6
1,19,3.1,3
10,15,3.333333333333333,8
1,14,3.2222222222222223,4
1,12,4.222222222222222,7
0,20,2.3,1
0,19,3.727272727272727,2
0,13,3.0,5
1,16,3.6666666666666665,6
1,15,3.6666666666666665,2
0,12,2.0,7
10,18,2.6,1
0,15,2.0,4
42,17,3.4444444444444446,3
2,17,1.2857142857142858,8
1,17,3.0,5
2,21,4.090909090909091,1
1,14,2.6666666666666665,5
0,13,4.6,3
0,16,2.888888888888889,2
1,15,2.125,6
1,16,2.875,4
1,16,1.1428571428571428,7
0,11,1.6666666666666667,8
1,17,2.6666666666666665,6
1,19,2.6666666666666665,1
57,18,4.2,4
3,15,2.9,8
1,17,5.181818181818182,5
56,19,3.0,3
0,20,2.2222222222222223,2
2,17,3.0,7
1,20,3.0,4
7,13,1.625,8
1,14,2.5,7
5,21,2.333333333333333,1
0,15,2.111111111111111,5
43,14,2.625,6
1,16,2.6666666666666665,2
4,19,3.8,3
1,15,1.875,8
36,18,3.9,2
0,17,2.333333333333333,3
2,15,4.5,5
2,17,3.7,1
4,15,2.0,6
24,16,2.888888888888889,4
53,16,2.125,7
5,12,2.125,8
1,17,3.8,3
20,15,1.1428571428571428,6
1,14,2.571428571428572,4
3,17,3.2222222222222223,2
4,21,4.181818181818182,1
9,13,2.875,5
5,11,1.1666666666666667,7
0,16,2.0,2
2,11,4.111111111111111,8
6,20,4.090909090909091,4
1,17,2.0,5
4,15,3.2222222222222223,3
12,19,3.0,1
8,15,2.0,6
30,16,0.6666666666666666,7
4,19,4.090909090909091,4
52,13,2.375,8
1,12,2.7142857142857144,6
0,20,2.4444444444444446,3
3,14,2.75,7
0,17,2.75,2
55,17,2.888888888888889,1
1,17,1.625,5
1,19,4.363636363636363,3
10,20,1.25,7
0,16,4.0,5
11,14,3.0,6
5,19,3.1,1
43,18,3.9,4
1,19,2.8,8
0,17,3.111111111111111,2
45,20,5.2727272727272725,1
1,15,2.625,7
0,20,1.8888888888888888,2
1,14,3.125,4
99,13,3.375,8
0,16,2.111111111111111,5
1,14,1.8571428571428568,6
2,15,3.2222222222222223,3
0,15,4.0,6
5,15,2.0,7
0,20,1.7777777777777777,2
0,18,4.727272727272728,4
1,10,2.333333333333333,8
1,17,4.3,1
1,16,2.555555555555556,3
23,15,2.375,5
1,20,1.25,5
3,16,4.636363636363637,4
1,15,2.2222222222222223,6
1,16,4.2,3
12,17,3.7,1
0,17,3.555555555555556,2
0,12,2.375,7
0,13,2.25,8
0,12,2.0,8
0,15,3.6666666666666665,5
1,18,1.875,4
1,21,2.6,2
0,13,3.111111111111111,3
2,19,3.7,1
30,16,3.4444444444444446,7
0,14,3.0,6
0,19,1.625,6
4,16,4.0,1
1,15,3.2222222222222223,3
0,18,4.8,5
1,10,2.1666666666666665,8
1,14,3.333333333333333,4
0,21,1.2222222222222223,2
10,19,3.6,7
0,17,2.75,3
3,14,3.888888888888889,2
7,13,1.4285714285714286,6
0,12,2.375,8
1,17,3.111111111111111,1
0,16,3.0,5
32,12,2.4285714285714284,7
1,15,1.4285714285714286,4
1,14,3.6666666666666665,5
0,13,1.5714285714285714,8
1,16,2.4444444444444446,6
3,15,3.5,1
0,17,2.8,3
0,17,2.8,4
0,16,3.6,2
0,15,3.7,7
0,11,2.75,6
3,20,1.6666666666666667,3
0,18,2.555555555555556,4
2,16,3.125,1
2,13,2.375,8
0,13,2.625,5
3,14,2.0,7
1,20,3.363636363636364,2
3,15,2.0,7
6,18,3.0,3
1,18,3.0,6
5,14,3.0,8
2,20,1.8888888888888888,2
2,21,1.6666666666666667,4
17,17,4.0,5
6,20,3.7,1
20,14,1.7142857142857142,7
13,21,3.8,1
21,16,3.0,2
1,17,3.4444444444444446,4
1,18,3.111111111111111,6
1,16,3.333333333333333,8
0,16,3.6,5
0,16,3.4444444444444446,3
0,15,3.2222222222222223,4
0,11,2.75,7
1,17,1.5,5
2,15,2.75,6
0,19,3.3,2
8,16,2.7777777777777777,3
11,21,4.727272727272728,1
1,10,2.375,8
11,22,4.090909090909091,2
0,15,3.6666666666666665,6
4,16,2.0,4
3,15,4.111111111111111,3
47,16,2.25,7
16,18,3.2,1
13,14,4.8,5
0,13,3.333333333333333,8
1,15,3.555555555555556,4
2,19,1.8888888888888888,2
0,16,1.75,3
1,14,4.111111111111111,6
0,18,1.5,8
37,20,0.8888888888888888,5
0,16,2.0,7
41,18,3.2,1
4,16,4.6,2
0,14,2.4444444444444446,7
1,14,2.375,8
21,14,2.4444444444444446,6
0,20,2.909090909090909,3
1,15,3.6666666666666665,5
7,13,3.0,1
1,16,1.75,4
33,15,2.5,5
0,16,3.8,8
4,16,2.4444444444444446,4
1,14,3.0,1
11,17,3.4,3
52,15,2.375,6
4,20,0.5,7
23,15,4.0,2
0,18,3.0,7
12,19,1.875,3
29,17,3.2222222222222223,1
40,13,2.0,6
0,11,2.4285714285714284,8
0,22,1.3333333333333333,2
1,19,3.333333333333333,4
1,15,2.555555555555556,5
16,19,3.8181818181818175,4
4,18,3.6,1
1,18,3.5,3
0,14,2.625,2
1,14,2.75,6
1,14,4.111111111111111,7
2,12,3.0,8
3,15,3.2,5
1,16,2.888888888888889,4
62,19,2.888888888888889,2
1,16,4.8,1
3,18,2.6666666666666665,6
2,13,2.875,8
3,16,4.2,3
1,15,3.0,7
1,14,3.2222222222222223,5
16,14,1.3333333333333333,8
1,14,2.5,6
22,18,2.375,3
2,14,1.8571428571428568,7
5,15,3.6666666666666665,2
10,15,2.6666666666666665,4
0,18,1.125,5
33,18,4.090909090909091,1
1,13,4.5,4
0,15,3.6,2
0,13,1.5714285714285714,6
0,20,4.916666666666667,3
2,15,2.555555555555556,1
1,12,1.1666666666666667,8
0,14,4.2,7
56,14,2.125,5
0,17,3.5,4
4,17,2.888888888888889,2
0,11,3.0,7
1,19,3.3,5
2,17,4.0,3
1,12,2.25,8
1,12,3.0,6
11,18,2.625,1
9,19,3.909090909090909,1
3,17,4.363636363636363,6
1,12,2.75,7
1,19,4.0,3
4,17,4.222222222222222,5
0,15,2.888888888888889,8
0,13,3.375,4
0,17,3.6,2
1,14,3.7777777777777777,8
20,21,1.2222222222222223,4
0,19,4.0,3
12,13,2.875,6
1,14,3.2222222222222223,7
34,17,4.3,1
1,17,3.111111111111111,2
0,16,3.1,5
0,10,2.375,8
2,17,2.6666666666666665,5
31,13,2.75,7
13,21,4.090909090909091,2
0,18,3.2222222222222223,4
1,15,2.625,6
56,17,4.6,1
6,15,3.555555555555556,3
0,20,3.7,2
0,16,1.0,5
5,15,3.2222222222222223,4
0,17,3.2,7
0,11,3.0,8
0,18,3.6,3
2,14,2.4444444444444446,6
1,17,3.2222222222222223,1
11,17,2.25,6
1,17,3.8181818181818175,5
1,15,1.25,4
17,15,2.75,8
2,21,3.363636363636364,1
1,15,2.6666666666666665,7
1,14,2.625,3
1,19,3.8,2
2,15,3.2,2
65,17,2.5,1
0,16,3.0,7
1,14,1.875,6
3,19,1.0,4
7,15,2.75,8
3,17,1.875,5
1,20,2.6666666666666665,3
0,18,3.0,2
1,14,3.125,5
1,16,3.4,8
0,15,3.5,7
1,20,4.0,1
1,17,2.7777777777777777,3
1,11,3.0,6
1,19,2.6,4
0,14,2.25,6
3,15,3.1,7
1,22,1.3333333333333333,1
34,17,1.0,5
2,17,3.555555555555556,2
1,15,3.0,4
1,17,3.3,3
0,15,2.4444444444444446,8
2,16,2.0,6
1,12,3.4285714285714284,8
13,15,2.2222222222222223,1
0,15,1.4285714285714286,7
0,16,3.2,4
1,15,1.7142857142857142,3
31,16,2.375,2
1,18,3.8,5
1,16,3.111111111111111,5
0,11,2.625,8
4,15,1.75,7
0,16,3.111111111111111,4
1,17,4.4,3
0,17,3.7,2
1,14,3.0,6
69,19,2.111111111111111,1
1,17,3.4444444444444446,1
1,15,2.75,8
94,16,2.6666666666666665,2
24,15,2.7777777777777777,7
1,14,1.875,6
6,15,2.7777777777777777,4
39,18,3.6,3
0,21,1.3,5
0,14,3.111111111111111,5
1,16,4.6,6
1,18,3.2222222222222223,7
1,16,3.8,4
1,17,3.9,8
16,17,3.0,1
1,22,2.6666666666666665,3
0,18,4.454545454545454,2
8,17,3.1,1
2,11,2.0,8
1,17,2.0,5
6,21,4.833333333333333,2
0,14,2.888888888888889,3
0,14,0.7142857142857143,7
1,15,3.4444444444444446,6
1,16,3.8,4
1,19,2.6666666666666665,2
2,16,4.5,1
0,15,3.111111111111111,3
1,15,1.75,8
21,14,4.555555555555555,7
40,15,2.625,4
1,15,2.888888888888889,6
8,18,3.5,5
0,20,3.3,3
0,16,2.4,7
0,14,3.555555555555556,6
0,18,2.2,5
0,16,2.555555555555556,4
0,20,4.6,2
1,14,2.25,8
1,20,3.2,1
0,15,3.2222222222222223,4
1,20,5.083333333333333,1
50,18,3.6666666666666665,2
51,21,3.1818181818181817,6
5,19,2.7777777777777777,5
1,20,3.636363636363636,3
1,17,4.909090909090909,8
1,15,2.375,7
1,13,4.444444444444445,1
0,12,4.0,8
3,16,3.888888888888889,4
1,14,4.5,3
0,16,3.363636363636364,6
10,14,2.7777777777777777,7
0,17,4.3,2
2,14,2.375,5
0,20,2.8,5
0,17,1.625,7
13,20,5.5,1
0,16,2.25,6
1,14,3.111111111111111,8
5,16,2.888888888888889,2
1,17,3.6,3
0,18,4.2,4
4,20,5.090909090909091,3
3,23,4.0,1
0,11,3.0,8
1,20,3.909090909090909,2
11,15,2.5,5
29,21,1.7777777777777777,4
1,14,2.75,6
0,14,2.5,7
43,16,3.0,5
0,11,3.6666666666666665,8
0,16,2.7777777777777777,4
40,16,4.0,3
8,17,2.375,6
7,17,2.888888888888889,1
12,15,3.6666666666666665,7
2,14,4.7,2
0,22,4.916666666666667,2
1,19,4.363636363636363,8
3,15,3.25,6
0,16,2.875,5
1,16,3.2,7
2,20,4.2,4
4,22,2.7777777777777777,1
3,20,2.111111111111111,3
51,18,2.7,1
1,24,2.3,3
7,21,2.555555555555556,2
7,13,3.5,7
26,13,3.125,6
5,16,3.0,5
11,17,2.0,8
4,19,4.090909090909091,4
3,12,2.125,8
13,18,3.3,1
8,20,3.5,2
0,13,2.888888888888889,5
1,13,2.75,6
28,16,2.375,3
1,15,1.75,4
13,14,2.0,7
1,14,3.333333333333333,8
18,14,1.5714285714285714,5
24,13,2.875,6
1,18,3.333333333333333,2
42,13,3.75,7
20,22,2.111111111111111,3
20,17,3.6,4
9,15,3.4444444444444446,1
1,21,4.0,1
1,15,1.0,8
0,13,3.2857142857142856,7
2,20,4.333333333333333,4
2,15,2.9,6
10,18,3.4,3
1,19,3.6666666666666665,5
0,18,2.6,2
1,12,2.25,7
0,11,2.7142857142857144,8
0,17,3.6,6
1,16,1.25,5
21,17,3.4,1
31,20,2.0,2
1,16,3.2222222222222223,3
1,15,2.75,4
17,16,3.888888888888889,2
1,18,3.111111111111111,1
2,10,2.5,8
0,17,2.6,3
0,14,2.25,7
1,16,2.888888888888889,5
1,19,3.0,4
0,13,4.111111111111111,6
0,13,3.333333333333333,6
2,16,3.0,1
42,14,5.666666666666667,4
4,13,2.625,7
4,12,2.625,8
0,19,2.4444444444444446,3
1,15,2.888888888888889,5
2,12,4.5,2
3,20,2.2222222222222223,2
2,14,3.0,6
0,12,1.875,8
0,16,3.111111111111111,3
30,15,1.7142857142857142,7
1,20,4.0,1
20,14,2.0,5
5,19,3.272727272727273,4
61,13,2.0,6
0,15,3.111111111111111,2
19,16,2.142857142857143,4
1,11,2.875,7
0,10,1.8333333333333333,8
3,18,2.4444444444444446,1
0,15,2.7777777777777777,5
12,16,3.25,3
21,14,2.0,8
6,17,4.2,4
1,13,2.111111111111111,7
2,19,3.5,1
0,16,3.6666666666666665,2
0,16,1.8888888888888888,3
1,15,3.3,5
2,11,3.5,6
0,14,2.75,7
0,16,2.888888888888889,4
1,16,2.125,6
0,18,2.0,5
1,17,3.7777777777777777,2
0,15,3.111111111111111,3
0,14,2.375,8
45,22,3.6,1
0,13,4.3,3
25,14,7.2,1
1,19,4.75,5
50,16,3.2222222222222223,6
0,16,2.4444444444444446,8
9,17,4.3,2
1,14,2.4285714285714284,7
3,18,2.111111111111111,4
0,19,4.545454545454546,1
24,16,3.0,6
12,16,3.888888888888889,4
0,19,3.111111111111111,2
2,14,2.7777777777777777,8
0,16,3.6,5
1,15,3.8,7
1,18,3.0,3
7,16,2.7777777777777777,4
1,15,3.7,5
4,14,1.8571428571428568,7
1,8,6.0,2
0,11,2.5,8
1,17,2.6,1
0,19,4.75,3
3,22,0.8888888888888888,6
6,18,2.25,4
