match_id,puuid,gold_left,placement
NA1_5220701002,Pz4j86ApUpq-lWRNJXIbBBvcDIM0Rd4QPoSVt2VL5z4Fda90KE_u-KZRPKbMp8mGsHa2UUsEmoOiTQ,11,1
NA1_5220701002,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,2,4
NA1_5220701002,YE6acGChjutWvpxDDZyJCzvka-r4FMGRC76Fc_rGLHcvAJfWUe0WugH-yL8VNzPkMFieMq6iCaCK8w,6,8
NA1_5220701002,TyayXmI2YlmDobeBBYQKvDw9LtYuyPv698AovmR9tMr_xzr-sZJ3f61tn1wqREYLgHb9t4vafR2tNg,10,6
NA1_5221773333,Cq72mKrSHbUGOOT4mczy8yMLSyVqjYx06rLoqCWMuqhvu_5LCwmwZ5cMex4oQcvZXjINY4MlDn06Rg,0,6
NA1_5221773333,79ZxwalbI4SkZ-hP1aTVoreJwmO3eazXs8eFbPPksNdHNkIb972LKlkOTFyW6cf7fb1oLKjLWwgz1A,8,3
NA1_5221773333,_0AvwKR2PzmA_QIGQbYNHyMMmXJt9JPgoYSB4T7tQ0rgxEI4LCxIr6TnQyW4veoebY-MxK25SKLCXw,0,2
NA1_5221773333,bU5pQkFr_OcMEGlKRiKNZ5B5Jqy6_NlseC1bjGa1qD0rQAUV0-xAEsXJ78i7AXct-6NifP6Qpz2LBA,1,4
NA1_5221773333,Oo8cihkRqtjA3UgFwU3Tpsx2hGjrEWzXHX4nmfk6uICjSwI4I8xCNHt6LAcnjugW5PNT5x7lMKDk1w,18,5
NA1_5221773333,qM054OVmsZnujOIgbyhIfB4yjgLAc4RxvnocnTYAaXRAuFDmXM6pujXcdFriMW5EZB_y8_DsHJzXGg,5,7
NA1_5221773333,2IZeGiZp7zHNT81-3w9YYLgwU73Zt7IwfR0wjF5byBTnVYhrypl83CoNzyMXX4NZak8u6rZU8M9Z-g,11,8
NA1_5221773333,rgE6RPFub16S3YBBPNQ4iowfuW6J9_8-ZPokuyAzf9p5zRfv9YHsR0lIazwroxtzql_7GOR_g_v2iw,5,1
NA1_5219227903,gX6IF2UDNUE55Ri_H92GERCkgLjNAy656J8DivanygRFAQeXlNa_nRakxvQdhR60sA7jQorVpSC-lw,0,7
NA1_5219227903,m6X-IX7raAu95unI_t9QaS2yFcyG7iv-kVvfwr-ao7HauiKzAHn7i5-yFnzBde3cjfp6GD_9492Vzw,1,5
NA1_5219227903,UxBwnWvvSkewvQ7jIc1bUm2SEQnbm79T1W_BaEmZAJHIsy9gkVbx0HrTZ0fQlOt03G1l31mMSk6UHg,3,4
NA1_5219227903,__vlt41p3v5rig8bLiyB1-WO9d6IsmNgW5nE_HeV8GzI6cLNNQOjf7aWQMcg_cokzJROes255ulY9Q,2,6
NA1_5219227903,82O8Renex3WL068fP8qh5mOB51cyf19N4ReLHncJDW6yJ0gd4GRuSuwbX7wBcRoq6VGS8fpgNuJSvw,0,2
NA1_5219227903,NbWLI076uVLX43Rn3LV6x-Wk4O5kNze4ZEMlAjAxxfAiMCdvDLB3ydocpC9f-hjSBfCcMvowMX2uXw,27,1
NA1_5219227903,2HdH4IL2xtJRAog0ZYFCXsqemZlA85h0I7ItDZE36ArbWJ46R4Vv3FR6__c67LZJ1-mrCrlpLl2Fug,50,3
NA1_5219227903,2IPkoSv7Cgg4uYDiqRivZmhf3eas66yqoU4-7PM16gq05Mn62vYVo9ad2TQRCvQJGy2xLs6sIAbN2A,0,8
NA1_5221612777,16g7HogKWHlRGMnkSlc0pWICEe8iOTVJ4J81DVSTcqsARrygWh-K1nl0lOFixo3Q-TOrpaCkdKL_4w,2,8
NA1_5221612777,B7jrZcHlpfVzYaDD1DIuienopEj0AZqo7-qQIj53WyXQt-gAL-tzG9-RzjrLhGWV0-e0LChTeMPNKw,6,1
NA1_5221612777,x13WxB8tdKkMhdOCIczajll6yg-S4_D8s_e1hxhgTuZOzw5_sckW_0I5fGv8iMqkg8LHLPGcHZwEwA,0,6
NA1_5221612777,1uMtG6YfUaAyTUwS5F6hDksRyJNTcP_6vrMxG3sMxY4p2Ue3BZccmOptiFPsgYzOWhoL_NtIdbUz8w,0,5
NA1_5221612777,qFDGRDn9XU61kUifFOWRm6gMvNFTEcEsHtVxSz-6tVPofb_08fPqV8DEGhaF3HzkfZAlmUEE5fAOrg,0,3
NA1_5221612777,vsEDgKF7xLCkfORgosaet9L2d8KEpDAvocIOAT7_UjnxfwArezWeVjIB2H_bJqflZNAeSqmXo9Qb2Q,1,4
NA1_5221612777,gks4dc2iCHGsYOu09qxSxO10ShADkxsmMMaRHiULHK437zr0EMkY9Pm3FpryAn1XlgDGBr1G--Xieg,0,7
NA1_5221612777,xqmlvsLVGrRW9J-_iLr3wLD0y6sQT-nB976t4FT6Kjsx-rx4sC2yJqjJ29l_T84st13gGZPTYzAvRw,11,2
NA1_5217765895,jSbQ9g_LkzRugGrU84YPNLKN-J0F0g-4ctQtT5uVUT-aqdPOBasDCzpQPHlFoTfr5gz_omvIvQVFnQ,0,7
NA1_5217765895,pK5nHbYPklUFIU4xgP9bk-CGsYMA3gWTcy9C1N0LdaevLTqbuGDVomuKo1AIghu5gV_DNMXxEmfABA,3,4
NA1_5217765895,hcpqFWwlVmEiYSsEWruNdfaTI7_PCibQy7CREywO4-VH4QW7jG0_aX9eaxcao10ahnV6GvE-xFsREA,1,8
NA1_5217765895,ojasWUcRnDaIDlnG7M7myQmwMVPJicteayIW50tDWJA5W1PXFzB1qTUcHE-IB3HG5ef0-76k1s64_A,2,2
NA1_5217765895,EKq6EwCbtUtvkyW8-y8Dt-rP0VJUWNKSgfB0tlZy1WdcROVjM8occ_r90LC8t5V9rZPhPuorDbb-rA,1,5
NA1_5217765895,ccRxDvf8NSrpYcW_6klGSsJGks8w1InnflAOuIapjF_p3109TycR9nekB5H_8wMSvgG4XgDKKZto6g,2,6
NA1_5217765895,r4NAkUDC-oI0AZAAEbGI2fKsUUwfuWeUT0id4cWtgp_qflA0CBTZRAPB_O83YceQZZhkgSsUTMH6Pw,0,3
NA1_5217765895,qS9SBSCdHLMt3z8iR5KzgJFCIEaDGSmBTVrdr1_oE5aMB6cL-JaunzcEKfKSonDqpqO3ZaEWhcR2aw,20,1
NA1_5221547553,lUPS4X7pl5Q6_myog1H1I_IBYy_-un0R7g49_xnyjROBorZA5gbllsLlN1GJ8CHIYPaoc5rTpsNa_w,0,6
NA1_5221547553,axHEEAkChkyU19YLF2qQdtdWniyPdJ1xJhomAgnVWjQnzvUY3ZfL-4foaFqjgezcmC2Hnrc9xNM70g,33,1
NA1_5221547553,w_Y7hBFo3ZLCe63fLeQUHMMpU9sSf4jjQsaDlbwYpLwH1T45arCBzMr5hoU-d-wtS3t2pZZSKH9kqQ,2,7
NA1_5221547553,pW_3XMXm5rfEIbDSC5ANATX8ZeVnfajEBPccC0vRnPyQgK8GsA7HMSViLLIT8n_8vZLhb0_kmPlRDw,3,8
NA1_5221547553,gX6IF2UDNUE55Ri_H92GERCkgLjNAy656J8DivanygRFAQeXlNa_nRakxvQdhR60sA7jQorVpSC-lw,14,4
NA1_5221547553,e4eei-igeNXBh6z7I5WPGl-5B1H1PkGiyPkbX8is-KCfkNTP2gz3UztciW-b4Dvk7WoANxkncr_0AQ,0,2
NA1_5221547553,WmDCEVsKiYLyFEZx_dp0oShoMK8wjgl4XR5kuHmVS60R_AbEht7Iat4NVwFH7NSyXhT2Rs99GGk1og,2,5
NA1_5221547553,bZZvem8gJ4yYA4aRjaxSYNmyHe1At_EETuXuwtNvuiYRsFazZ1hqTc4PsbVihvZHdpkS78DZghKhDw,0,3
NA1_5221567218,pK5nHbYPklUFIU4xgP9bk-CGsYMA3gWTcy9C1N0LdaevLTqbuGDVomuKo1AIghu5gV_DNMXxEmfABA,5,1
NA1_5221567218,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,1,7
NA1_5221567218,SsNo5yPCWBb3bERPxj_uUpj-A6ETTtgNChzKleVwn0IPbiOZrf2xINLkmzFq42VERQ3Iv-YTrlHEYg,42,8
NA1_5221567218,m6X-IX7raAu95unI_t9QaS2yFcyG7iv-kVvfwr-ao7HauiKzAHn7i5-yFnzBde3cjfp6GD_9492Vzw,3,2
NA1_5221567218,CrhCP1PVxnAYkBZM8hmKOP__-UU9sJM3kjK-eh6PxZ6Chlm8hCj5FnsW04l0r4V_u7Wcx6Li8V-2kw,1,4
NA1_5221567218,A5C2U0RmiHhQ-l94FcWBi7zw4kPm1NmrZW9qzovLk0xR3QsiGH2sgxS2LkK6sm2tz0r8taOyerbmCA,5,5
NA1_5221567218,vNT93a7BQeJezPsLD1ogTVGY_gd4rvGL2Pb76qLjDfMu7jDldqZPKySLvlOkGJIYfnottRH_gNLSEQ,5,3
NA1_5221567218,1uMtG6YfUaAyTUwS5F6hDksRyJNTcP_6vrMxG3sMxY4p2Ue3BZccmOptiFPsgYzOWhoL_NtIdbUz8w,0,6
NA1_5219372741,fAs1BJT3sKfg8bwNQN1UHTiw6ALWt-_K3ETd8Sa2AYZpStLzSOaCms6Ljv6I9R41LQ9pQ9VW6lCeUg,4,2
NA1_5219372741,A8MujbH9RnDCIiDIhMIip4owhLmiUatzDpu8wUdxlTUMenr-xC_BTipQW3Q_5DNqseuhfvTgpEEsxw,20,1
NA1_5219372741,nTaUVVKhPSu4xXE1xzsgdWggo4aksX65-AxRwAPZqFG7c8y8iWWrzUIzmjH1P0_vefbVK6mFlaJ_nw,0,7
NA1_5219372741,oTQ3_OvjgUl4CEsBhaZ2L8q-Nz8TqEoihU2gVpNc1PD7Jpetp1Cc5rJnobSSwIa6rZZ2nERm5EnWoQ,0,4
NA1_5219372741,qz55sZDKvFtoM284l3TzeiaslnQnwANmXCPxQFV9RwAgjXCe7G8HOOeEaU3upATpLjZI2oiBh-R5Xg,14,5
NA1_5219372741,rgE6RPFub16S3YBBPNQ4iowfuW6J9_8-ZPokuyAzf9p5zRfv9YHsR0lIazwroxtzql_7GOR_g_v2iw,2,6
NA1_5219372741,ce2PlqERt4FwXquliuYBc_E0UdS60_ivtXtUVLVEmmLYQejhw-PjO7rawe6ny93nWgIjJXs76rZGpg,110,8
NA1_5219372741,jSbQ9g_LkzRugGrU84YPNLKN-J0F0g-4ctQtT5uVUT-aqdPOBasDCzpQPHlFoTfr5gz_omvIvQVFnQ,3,3
NA1_5219161058,QE6SFm4wuQca_hVOIHQ7XATthybdndGVCCYp3Y7O3elixemEft_M8Xc56aGd1566bysgVLw-kLoM6Q,11,5
NA1_5219161058,BE98ug9jmIN-HDGmb_MfAZXMNnp_HQxNDxqOZbWc-7addxHk1vq6o6RB-ifWrYBmE-omqJigVwR63g,3,7
NA1_5219161058,qk9pHi3PP6xlg61eJTAJWlrRuSQw3_8Xy1UrkvKwFhMzUyl8D7I8e1ZM05ZniQh1A4eNH9CkPXfEHA,2,3
NA1_5219161058,9a5exS-ZlJSOeJXZxlh3iEXuVVEMYVeBh8lHXsb84V8Xu5jESHyMA3p1BC7lcsLVq7Xkb1m_Pqxo-Q,1,8
NA1_5219161058,H0K-JKRZo1O9YjfgETnQZ3_36_dbkeF78srdPT2IChb3QK4NfE8eGuT6LXMvl7bUCjHl8DB3tyInfg,4,1
NA1_5219161058,byfsOBglhkkQvmU5kKqiWpQGm6ckZ5W49GpmAU9wx9PEPV0guMQNdmOJsr7htSsw4T-cGpgGCABoRA,2,6
NA1_5219161058,EKq6EwCbtUtvkyW8-y8Dt-rP0VJUWNKSgfB0tlZy1WdcROVjM8occ_r90LC8t5V9rZPhPuorDbb-rA,1,2
NA1_5219161058,ldEqv22wC68ucVrtJMhhC-WPK26HCzNuo573ZVOABv7G02ENpIHm5n0c9rnIdbYAGCNvJNNu7YEA-g,5,4
NA1_5220874691,Hrw-tFkss6BMhJ0ltDkbvzWnT6ZyDfsDsT7p9zKK-eESzU4aR4qvdOSfUgpZkEzqT9r1VMhhotFO2w,0,2
NA1_5220874691,rgE6RPFub16S3YBBPNQ4iowfuW6J9_8-ZPokuyAzf9p5zRfv9YHsR0lIazwroxtzql_7GOR_g_v2iw,1,3
NA1_5220874691,7DBwE2Lzq5oVlzyyGUbrC-qz1fWTW2hhVZGxlfkn1WBDXJFcp9IhyYGxFPxMeO8Bjag4j-AiBEvwlw,1,8
NA1_5220874691,ZL3VgZXs_JIK7kAdFPqvmlEsC8UneyJ93ds-pNJS0wQdHNtBGON1qCSxHxLMtUaC2YIzgu2I5NLjYQ,5,7
NA1_5220874691,rEBkrI-eHhegOnga8k4x-KdY7VrlLv3b82wDQQ4_1xyRy9wmJnLtF-yU4UvonVD7_xqsbZ6qxs-MnA,0,5
NA1_5220874691,2Q_VzOXsn7fcnwMDAip3iug7WFZcX0rMt8gqc47Uvo1HRoL-pErRIYpUXiCryrZxLI3VMKIEyKIvFw,39,1
NA1_5220874691,fJNWw77g7BsR4ljkENuxdTeU1cpJjazAZ675_Fqltj2D6-8Ej_esR0j3d5HQliXxPLtyhoDVD7npXg,4,4
NA1_5220874691,L8gXE1LsUmFw4ZN3BVmp1sN-Uc4hgsia8V6poArL35zFVAs-WGUafauzwbXNahjUFjzlYPXpzgstjw,0,6
NA1_5218744793,fwBBs2mcH-NQTnc34hWOC5PhW_J2NIUmkFtMCXAo_3JwIAiv2udBDuHiOtugpySIsgQ3BaoB3I7qLA,1,4
NA1_5218744793,5Emii7Y2t-195O293syBus9spsSOTwi1gr8YqcSNjA6wUgiQTzyuwfSQ-iBhDwMPyPMGI7YK0l_YEQ,5,6
NA1_5218744793,vfp24jnE2u1olsCNvuCwvK-XC6N1aGWS_1SlLL_AdXTao9xmJG8w9EF1ZJnN8sEkYD5GK3K423uSQQ,1,3
NA1_5218744793,gSMWbDk78NTkzgYyw_xCjuA5ziygNPV2uJlA75D_102bH2QMsFs7STvrqg6PsUDdHoJtugR06wA2yg,0,8
NA1_5218744793,htOc9v7vlJFdd1zXIXWzB6a4GuWzfde0gkPpQzbvYRgTldy39v6gbyxool2VHwA-U9dTRpXY4mEl0w,40,5
NA1_5218744793,nsFAF3lrKp7rqFE31BIuqBrPhHwPJMYdKUmmtL8JDOTuQx01x1hFWc0xDhfpC-uUyeOpcZBYwgwf1w,1,1
NA1_5218744793,-XLliHBgbSBmIBDaefOujqxgvZp6QThlfS9z6wxQjr0qLJCZvAs999bHdJcgxblhhV1qaCY6bVxRTA,3,7
NA1_5218744793,3BJi2AnKmILCjkMJWp3wHK4jg58tM8Am-HAbKvre0C4F-jX0HVXrZo9mm9fBHJlgZYYke_ee1h4OYA,4,2
NA1_5220397161,enJNkMjK0CrkUuxtwCn54wbHV4w_L0LJS0O9SZVnt728It_QPgii5dNOlqNiWQ0JfDldJ0Bu_Ct2cw,0,7
NA1_5220397161,laWPNxVILNvJg7-sJ3iSHa7DFiq_BwyFlSmYwEMDt9llA5X-Je8KFdjHcIz8C7bRHKaSn14m4uoiZQ,8,4
NA1_5220397161,VyEq5RYkIwpNVKS_lZRSG-35TVk2sQPKOa3yNOT8LHmqezD3k57d_AQvrUtDsy5XzCoi2RojZep1_g,0,5
NA1_5220397161,8tV-4UP_NjLimx0wibyO-Ku9fFkMoin6kbDz-Hs8Ga_7QYjkfD58aRWfoPsqYkBGxuS-6EkLoA7N7w,1,8
NA1_5220397161,f6Zrj7R4XoHoO0BigiOffAc17P58gP-wDyLA0TbpTKFeTYldSVKjP06BkRmAHZ2RYXrhFh7OglK5-Q,47,6
NA1_5220397161,CSZABWFZly3iWPGGobYZhYk9knB5J0-pUQbO02Zx85ShQvwlSi8lFmkjjCwfsjcbGIXkMnPu_PT1TQ,1,2
NA1_5220397161,iGzmxCCmb7V2Uief543yC0BNviWbjjvTOyqyTIJ-zvh-NZ3yjklfyEp44sqBQfLPne0wSbCeDB1j1g,4,1
NA1_5220397161,J6u9jJ5J3qIFCyo8UWf1LcLrrq2mkUgTqG_ONGzRgNg_hFjv_ql5rTxm8E6VH5bTHmP8xOKQzKU09A,25,3
NA1_5218647837,nsFAF3lrKp7rqFE31BIuqBrPhHwPJMYdKUmmtL8JDOTuQx01x1hFWc0xDhfpC-uUyeOpcZBYwgwf1w,0,5
NA1_5218647837,BXXGrNy5ExLBze1Ol1xz72_ikyaaczMlLiCsKDLuLwEcP1k97lG9qj-5CuSzZAvGUGkBM6Y2NHR-tA,3,1
NA1_5218647837,NbWLI076uVLX43Rn3LV6x-Wk4O5kNze4ZEMlAjAxxfAiMCdvDLB3ydocpC9f-hjSBfCcMvowMX2uXw,3,2
NA1_5218647837,A1gpXrlK7Kk9dWudhx1AR8Beeu4l9XwCxMh8OjO9D6d0ScyIhUvbpE_f3UvLcsD1wFRFRyhopzyGdA,31,4
NA1_5218647837,X_9B1XHoPZQpu-yfAOP8JgmIKdMJxy84mUOsUEzXBZJLduLAxEMGjp7PY2gonPwXDz3WtuIJ_C6Q7Q,33,6
NA1_5218647837,3BJi2AnKmILCjkMJWp3wHK4jg58tM8Am-HAbKvre0C4F-jX0HVXrZo9mm9fBHJlgZYYke_ee1h4OYA,2,7
NA1_5218647837,qtm-jTnlYGGFR6fSYGIzHGwhQCyx6sKIpqHbK-CoYbzSWd0hmKwkjFBXfbi8LVoEtpkNpBrwUiSC5A,0,3
NA1_5218647837,IGrUD-DARwNYZy6feXWdljC6-VskhY97y6z5wSYnmSi2AHyVa6zDbmFnsApurkx5sV0EshcJjjEBwg,2,8
NA1_5219488634,3BJi2AnKmILCjkMJWp3wHK4jg58tM8Am-HAbKvre0C4F-jX0HVXrZo9mm9fBHJlgZYYke_ee1h4OYA,59,2
NA1_5219488634,Rid9uvSukINwGv-ucu48H4ZnkvrzIFy1Ax_kTqu3rO26n0FI4tKP_zxSOjJ_YoN5jf4fJyzeXD4T2A,0,7
NA1_5219488634,tWUStdgWHPH1ue_bJyubPVUHw-pMPhwz3tirU5Vow1Yooh8um_e6KZOd5XBmpNmQHXsdMnsemqVQLQ,50,6
NA1_5219488634,H0K-JKRZo1O9YjfgETnQZ3_36_dbkeF78srdPT2IChb3QK4NfE8eGuT6LXMvl7bUCjHl8DB3tyInfg,1,5
NA1_5219488634,Ycm5Y2MJhuG9Kr2CV17hjepRu2o7IRH7oQFQ2Vvku3FJ3LBLUX3YcmtJ6_geQswIfEFJ8ArF4MdI_Q,0,4
NA1_5219488634,fAs1BJT3sKfg8bwNQN1UHTiw6ALWt-_K3ETd8Sa2AYZpStLzSOaCms6Ljv6I9R41LQ9pQ9VW6lCeUg,2,8
NA1_5219488634,2IZeGiZp7zHNT81-3w9YYLgwU73Zt7IwfR0wjF5byBTnVYhrypl83CoNzyMXX4NZak8u6rZU8M9Z-g,2,1
NA1_5219488634,EsV-6epIwd9iNpfHw9a_9tru5ZKbwQ-ZdFG9WS0Bkhnx4rsW10zhHpsmzzwYIVoNsaeu3zNIXn1iRg,1,3
NA1_5217234613,9uR6QgPbCeksPEh7UQm9UaSwV_NgIygX8lyv6n0AyflQdaqk5p_3WLQny5RPJyD3f1_9Sbf8sKENqw,62,3
NA1_5217234613,nTBiGwQRVjlzlcUQfnAC1eccr8PeRaT4Gbiu6-Tr-TY6KfCdwvQKYFrFFlTxMg810nCW6vb0nXYSiQ,13,1
NA1_5217234613,blNSeyennJFncW9nV8mJYHLx32If4AeagXC-Szecn2SWEWOlena1epCoEjVAejRlJg48aiL19_9hmg,3,4
NA1_5217234613,GBOlzY-u10caGsV_tzTfRI7UG08wt5RzWK-a50Ik-_Nf3_T1Ybf0pjB5NZZPMhk660z5aJd4bYkCBA,0,8
NA1_5217234613,GTqlkmKNvtjD7yRhwFTYglzIhlrdqLEWxIqzFT8gvXnaLOwtSv_HAt_Ws3OBG61My023S3FjW7VXgQ,62,5
NA1_5217234613,y52-3ra1kJMs_x61m3TEhewQCpjTjLMOAq9jjPaK9t2ua1oFbuTwWTEvk8fkuS99bg5zr4dL9H3i-w,1,7
NA1_5217234613,3hZz5kM5g31LfxeDBCOmJlFcSIP5xWHFIrX0fP8D1y3O4ypfb1l1p9Hco6DElv46mnj5xI0dHbkAjw,0,6
NA1_5217234613,iMy0bV1igELgDSK4zP_i5d37w5K9smcjUTsVBL65qYCsSwgBhI79YHDWE0gUsy7Y5V2HsP4QeSeGNg,0,2
NA1_5214258363,-Flzg0wiRZiwz_4sfk5JV9DqESpH9vPgj6VmQheKmDEQ_jovZxpedSFXIkAQeGe7zjBP3_GMWkUQCw,1,6
NA1_5214258363,HpqoK3cQQk3CpKcJv_Q7OwaDh5E1Z2rTSQTetOatXLxB5_hjwdwNPDLsoEdKCMx2R5pOTUu9itvLEA,0,8
NA1_5214258363,TuNOFvHxNfhKK5S2rhxZzaG-f3qVqwkFT2S_nPTUhLv3VNJNO8zIpdJF-egG2jsBgAfToGzaAw7lYw,23,5
NA1_5214258363,QUA6K-TbpigRyK87mylrfM0r7IeWTzTDw__4RdLhDRD7boBRT3fq-l3385doQmn1wDgRv5W2xYSrYg,0,2
NA1_5214258363,RNBE6QiDxj_3-CTDmr0iZdlGdBMdcnUttTtLK9TQhPPugN39IZye--jdYP1LTCbMZ8OKCu5k7YalQA,11,1
NA1_5214258363,XpCioMGUScjG2GGGGHPEHdJKmifMkEcHPhrrIKetTxKKaLD0MyG5C9r7Z1hYU0WNeffoNbYT9CxL9Q,0,3
NA1_5214258363,KY6XpS1IHsBfuS-NuwbD8aULOiIcqvBen3S8XVboxOB7VJnBQrBTF_oFXTscHiqgYKS6NqYQHy1cfw,4,4
NA1_5214258363,9t89lUrXbszBFShfiMk2_zYJcBb-rUms0vN8TH7_tKHl7E199C2wk0lWaZZ-6YvvyT5qIpSb9VgNBg,0,7
NA1_5217593623,9uR6QgPbCeksPEh7UQm9UaSwV_NgIygX8lyv6n0AyflQdaqk5p_3WLQny5RPJyD3f1_9Sbf8sKENqw,2,2
NA1_5217593623,U_24Cl4EqhjvhMe4LM0jq3JL_ZtH3gHlmJuA5Z2fSdtxTS_YKhe9SYnRnugL7Sy9l6Bl-PchaGiZUw,18,4
NA1_5217593623,-Flzg0wiRZiwz_4sfk5JV9DqESpH9vPgj6VmQheKmDEQ_jovZxpedSFXIkAQeGe7zjBP3_GMWkUQCw,5,8
NA1_5217593623,b13tGYOrZeEUvfgMTU3FFzCW149A7FBfWh2Kq4vMTF4JQTyCC7OhsXgrC0MDYNYYhBvp7SiuyYMxZA,2,6
NA1_5217593623,mc9VkHkZDBLM0-4VzBn0O209XkVfUcY49hIkjAgvD-KmqRvo4dmdcBcVOj9YmP-uJTzyBu-XE5Wacw,5,1
NA1_5217593623,B-gjd1sONjsEJCivHBSkBG8HuiBsdOxDFOYQDVH9y-H4p76ecACXW5b3tHowskuqnOxYThupkkLQMg,29,7
NA1_5217593623,AZjtGRLVCYBYZrIEbYeVK2r0znPtBSvHPxGV3UKj0SUuCS0p8OXbb_cu17BC1_aigiTKbF5zEeDi-w,0,3
NA1_5217593623,qS9SBSCdHLMt3z8iR5KzgJFCIEaDGSmBTVrdr1_oE5aMB6cL-JaunzcEKfKSonDqpqO3ZaEWhcR2aw,0,5
NA1_5220328874,8J1oKqxbn7Ujv8xPRJCYMg4ADGMiQHZzxWFuLzLW5BdLVqfMr18dvjrdNbCarlX-KHktiin-w-Vd8A,43,5
NA1_5220328874,xJ91zojYjFdqqzi_ZxJfVYJeJqL9qkHhw0UN1sdFOhdTj3Ch6G6RsNbzrLex4GglnC4N8-9kzxPbKg,1,2
NA1_5220328874,gnOlsQ3YR0w4RuPcUrVHJyk6qTJGWWMmNVlgyVLueVCu1DfT17NknhUANYmdQuE6YSGsA73Y0ZOKFA,0,8
NA1_5220328874,Ee9POVQdrSeljRXhA9qYkBRq18LzFDXxR9RkVEllSG-lxUPYR75VHnkYMI54VRkBQ4AdsRjdh9iqiQ,2,1
NA1_5220328874,eOW3Povs9zAjfyvOntMgInhgha_RBeHSNEOzKGYZHPHZhHHk-Rdx0_MYrqed9zagiUh_o7Gaw-IKjQ,1,6
NA1_5220328874,fuGZJP1_QcQQu-a4qNskTIspp2vjstxKf54cIH188TlSn7GLO7Cu64KjRnyrSaLo1F1X9InK69ix_Q,9,4
NA1_5220328874,ANTi0B1f-qRec08EUXBoB95ss65S2YZez8CfYL1FY5s-3weW2SaP3A0yhgftfJou3CuwYAMQKcLbpQ,47,7
NA1_5220328874,VLQao4MLf0Y2QI_buo8Ax5FUQGcMJMw0r8JWI3023ecriZgIV288G9ohQqeTp373K4akIk1W2M1I9A,1,3
NA1_5221751064,k3g42GWE_0y3NNEH2GH7zvE9a0O-V2f0n6FN_OcSmYAs2V5ci2m_GTXsgAxrKTtujMJ_8-SroBRbKA,0,4
NA1_5221751064,fwBBs2mcH-NQTnc34hWOC5PhW_J2NIUmkFtMCXAo_3JwIAiv2udBDuHiOtugpySIsgQ3BaoB3I7qLA,0,5
NA1_5221751064,7DBwE2Lzq5oVlzyyGUbrC-qz1fWTW2hhVZGxlfkn1WBDXJFcp9IhyYGxFPxMeO8Bjag4j-AiBEvwlw,2,3
NA1_5221751064,lTdHboQgSu8XHvCsPwK_8icEs3eYEafhQrGVWfI3GzUaHF3o0BT2hM1NKb0jitTFu48BjLk-hGyl4A,3,8
NA1_5221751064,ojrG99F5rOQI374K4UqXGEOI_f1FR5VlMC9n-CqzBihcPfUGRgdoTK7carqbCkZeDgB1g1KPkXtmPw,4,6
NA1_5221751064,79ZxwalbI4SkZ-hP1aTVoreJwmO3eazXs8eFbPPksNdHNkIb972LKlkOTFyW6cf7fb1oLKjLWwgz1A,1,2
NA1_5221751064,rgE6RPFub16S3YBBPNQ4iowfuW6J9_8-ZPokuyAzf9p5zRfv9YHsR0lIazwroxtzql_7GOR_g_v2iw,22,1
NA1_5221751064,X_9B1XHoPZQpu-yfAOP8JgmIKdMJxy84mUOsUEzXBZJLduLAxEMGjp7PY2gonPwXDz3WtuIJ_C6Q7Q,39,7
NA1_5218470612,9mCN0at6nmvT18hgG2M83OctE85c7tiJhfXmJ9ZcMo10ut9Aj4983efRW8I-AzkYsEQM2_g-gc0y6w,3,6
NA1_5218470612,Zzscp5QabkohFX4fDc9J10kNIlbxeF1xd6Y7k26Sm8I3O9L-68nK4qcrrYwVokJuOaylXl-BwyQsvg,1,3
NA1_5218470612,eoED9x-A583Ad26UQ_-M-ZD4nCtoFno94DxoW9nI5X-6Eq0q-Au1ypdgJDvRdB2VsuPJvCSF-76EvQ,1,2
NA1_5218470612,AdqmYLM2HMuXLGF3NKJh440zi_qFJCmF8GaU6W5ezgemTMoolXpQDsfaFGsTKSiHs5deiUnURyjlcw,1,8
NA1_5218470612,VEraJCw1b8-hhYOR2w6a41Gvxda_Z3VEmYhoAyglmx3u7587UuvKJFuQMX-HriDTda_sPh5cZcHJ_A,0,7
NA1_5218470612,__vlt41p3v5rig8bLiyB1-WO9d6IsmNgW5nE_HeV8GzI6cLNNQOjf7aWQMcg_cokzJROes255ulY9Q,0,5
NA1_5218470612,IsKND1AAPXC2wxkk_VTbjkkJQS1JChulE2tcl1HYg37evEb1qO4bMhgM04LklX4Ufscv3jPkUH6f5A,1,1
NA1_5218470612,wjziaJEizlKMauVJsK2LEks5lceAKt12okHZjh6Hk7NWIL6NEY4-eaNVr4tQrkns_EEImHz9ngI4bw,5,4
NA1_5219873752,DWt-9BaGVtXDag-F2KYIIJ0Dip9517C3MmvC3SZjU1ad0usawveLa-_6h5S4m2TDF52goaIfb0u81A,14,1
NA1_5219873752,JEF4EfDBLgLKLZMer7mt5_9Vj8O0qJR3ulWBxBQr1vO7kSc8YDfyFJbZ5m5Tis_paKiSHXfTFz16bA,0,3
