gold_left,sum_unit_tier,mean_unit_rarity
2,14,2.888888888888889
7,18,3.888888888888889
43,18,2.6666666666666665
2,14,3.333333333333333
1,15,4.1
1,17,3.2
1,18,3.3
0,16,3.0
3,20,3.1
1,18,2.0
0,15,3.333333333333333
4,21,3.8181818181818175
0,13,2.75
3,16,3.333333333333333
1,17,3.0
1,18,3.3
1,15,3.4444444444444446
39,14,4.0
3,19,1.5
1,17,2.2
1,17,3.1
1,23,4.416666666666667
0,17,2.4
5,13,2.571428571428572
34,15,2.4285714285714284
0,15,2.75
54,18,1.5555555555555556
0,17,2.375
1,14,2.375
4,23,1.8
0,16,1.0
1,11,3.125
1,17,1.8888888888888888
1,15,5.0
19,13,1.5714285714285714
1,14,2.0
1,19,3.0
2,11,4.555555555555555
1,13,2.625
1,16,2.888888888888889
1,15,2.375
11,16,2.0
4,19,4.454545454545454
6,18,2.333333333333333
10,19,3.6
1,17,1.375
12,18,4.6
0,13,2.875
1,20,3.5454545454545454
1,16,3.111111111111111
1,19,4.090909090909091
2,23,1.8888888888888888
8,15,3.0
1,15,3.555555555555556
5,18,3.363636363636364
5,17,2.888888888888889
0,18,2.555555555555556
1,14,2.5
1,19,3.363636363636364
1,16,3.5
13,21,2.2222222222222223
16,17,3.0
19,17,3.0
40,18,4.2
0,23,3.333333333333333
3,15,2.888888888888889
0,17,3.1
0,13,2.888888888888889
0,21,1.375
46,18,2.6666666666666665
20,13,3.0
4,16,3.6666666666666665
1,17,3.5
4,22,3.5454545454545454
5,17,3.1
5,14,4.125
35,20,3.6
1,15,2.555555555555556
5,20,3.9
1,17,5.181818181818182
0,17,2.555555555555556
0,15,2.0
19,15,3.111111111111111
19,11,2.75
0,14,3.5
28,14,3.875
1,22,3.769230769230769
1,20,2.555555555555556
49,14,2.0
6,18,3.909090909090909
1,14,2.125
5,17,4.6
7,15,1.625
1,22,4.583333333333333
2,19,1.6666666666666667
51,19,2.111111111111111
4,15,2.9
1,17,1.5
0,18,2.0
2,21,3.1
1,16,4.333333333333333
3,19,1.0
5,15,2.7777777777777777
3,19,3.3
23,18,0.8571428571428571
7,14,3.6666666666666665
15,13,2.142857142857143
3,17,2.111111111111111
6,14,4.125
20,14,2.0
42,14,2.875
3,24,3.636363636363636
1,14,1.8571428571428568
50,12,2.4285714285714284
0,17,4.0
44,18,1.375
6,15,3.333333333333333
11,15,4.0
0,18,3.0
13,17,2.875
2,19,2.2222222222222223
1,16,2.888888888888889
1,14,2.375
0,14,3.111111111111111
0,19,3.3
0,16,4.0
0,15,3.555555555555556
3,15,3.4444444444444446
2,14,2.125
9,15,4.818181818181818
3,23,4.0
0,16,3.2222222222222223
3,20,2.2222222222222223
0,16,2.888888888888889
4,17,5.0
3,16,3.7
2,15,2.6
8,15,3.0
2,17,1.4444444444444444
0,17,4.8
1,15,2.375
1,19,3.5
2,17,5.3
0,19,4.1
24,19,3.3
27,15,0.8571428571428571
9,14,2.625
3,16,1.875
12,18,3.6666666666666665
1,21,3.272727272727273
0,19,2.5
19,17,4.6
0,17,3.7
3,13,2.75
0,19,3.3
3,13,2.0
0,17,3.6
1,17,4.888888888888889
3,15,3.5
3,15,3.555555555555556
4,20,3.8333333333333335
0,17,2.2
0,16,4.2
3,18,3.6
1,16,3.5
0,18,4.363636363636363
0,16,3.8
7,13,5.222222222222222
0,17,2.7777777777777777
6,15,3.125
1,18,2.333333333333333
50,16,3.2222222222222223
2,18,2.888888888888889
1,16,1.75
1,18,4.0
1,20,1.0
1,17,3.2
1,19,3.3
0,17,2.0
29,13,2.0
0,15,4.5
2,17,2.25
0,19,2.2222222222222223
1,16,2.333333333333333
3,21,3.636363636363636
4,20,2.9
9,16,3.555555555555556
1,10,2.875
0,13,1.625
42,18,1.875
1,15,3.7
1,13,3.125
0,15,2.555555555555556
35,14,3.0
11,19,3.5
0,17,3.555555555555556
1,17,2.888888888888889
0,15,2.4444444444444446
8,18,3.5
1,16,1.875
4,22,5.25
15,17,3.0
0,19,0.625
39,18,3.333333333333333
0,16,2.888888888888889
9,16,4.7
2,15,3.555555555555556
5,19,3.8
49,15,2.75
2,16,3.2222222222222223
5,14,2.6666666666666665
0,13,2.555555555555556
0,18,2.0
0,18,2.555555555555556
5,9,3.111111111111111
1,17,3.3
1,13,3.0
1,16,2.888888888888889
53,18,4.1
0,15,4.1
0,14,1.0
35,11,2.625
0,15,3.6666666666666665
52,15,3.125
0,14,3.2222222222222223
1,15,2.888888888888889
2,17,3.333333333333333
15,18,4.7
0,18,3.6
62,17,3.9
32,18,3.636363636363636
0,15,3.8
0,13,3.111111111111111
0,17,3.6
3,21,4.090909090909091
1,19,3.6
3,18,2.888888888888889
1,13,3.25
7,12,3.375
20,15,3.555555555555556
0,15,2.4444444444444446
1,14,2.0
1,15,3.333333333333333
27,14,3.125
0,13,2.2857142857142856
22,13,3.0
0,17,3.111111111111111
1,17,2.7
2,37,6.222222222222222
56,16,3.375
61,20,3.2
4,17,2.7777777777777777
0,15,3.9
0,16,2.4444444444444446
0,14,2.25
1,18,3.333333333333333
0,15,4.8
1,18,2.8
1,16,1.5
7,17,1.875
3,15,4.111111111111111
51,17,2.888888888888889
7,17,3.7
2,17,2.4444444444444446
0,18,3.0
0,14,3.555555555555556
2,18,2.555555555555556
1,10,2.625
1,12,3.5
8,19,2.333333333333333
41,14,2.5
64,12,3.375
4,15,3.25
2,9,1.625
0,17,3.0
0,20,3.1
0,17,3.0
0,16,2.125
0,13,2.0
0,14,3.4444444444444446
21,21,3.6
1,17,3.6
1,14,2.6666666666666665
56,20,2.0
0,18,1.75
25,13,3.25
13,13,3.0
0,14,2.25
2,16,4.0
1,15,1.7142857142857142
1,18,3.6
1,15,2.7777777777777777
1,19,1.375
23,17,3.555555555555556
1,16,1.125
1,17,2.25
0,16,2.7777777777777777
0,14,4.3
19,18,2.875
6,18,2.4444444444444446
30,18,3.2
0,18,2.111111111111111
7,16,3.2222222222222223
14,15,2.875
0,18,2.75
0,18,2.6666666666666665
1,15,3.375
0,16,3.4444444444444446
0,16,3.7
25,18,2.7777777777777777
6,17,4.636363636363637
53,15,3.6
1,16,4.2
1,14,2.888888888888889
2,17,3.2
30,18,1.375
1,21,3.363636363636364
2,18,4.454545454545454
0,14,3.6
0,15,4.111111111111111
2,11,4.111111111111111
0,14,3.0
11,15,2.75
1,15,3.555555555555556
1,20,3.8181818181818175
0,18,3.6
0,15,4.888888888888889
14,16,4.0
19,19,3.7
1,17,3.111111111111111
1,14,5.5
5,17,3.0
1,16,2.4444444444444446
1,19,4.454545454545454
2,20,4.166666666666667
0,16,3.2
0,16,2.888888888888889
8,18,3.6
1,17,2.4
27,16,4.2
24,20,3.9
0,14,1.75
1,17,3.2222222222222223
0,22,4.636363636363637
1,15,3.555555555555556
25,13,3.5
1,17,3.6
0,18,2.888888888888889
2,18,4.727272727272728
0,13,2.625
45,17,2.75
3,16,1.75
1,17,3.1
2,17,1.75
1,13,4.125
24,17,0.8571428571428571
5,18,2.888888888888889
1,20,3.6
0,13,2.0
24,15,2.875
2,15,3.4
24,12,1.7142857142857142
2,17,2.6666666666666665
11,21,4.727272727272728
4,23,4.416666666666667
1,20,3.3
0,16,2.7777777777777777
22,17,2.875
1,16,3.5
3,14,2.625
1,17,2.6666666666666665
0,14,2.6666666666666665
1,15,2.7142857142857144
4,13,3.4444444444444446
1,13,2.5
18,18,2.75
1,18,1.4444444444444444
1,16,2.888888888888889
1,14,2.4444444444444446
1,11,1.6666666666666667
4,17,5.181818181818182
1,19,2.4
1,16,2.0
0,16,2.555555555555556
1,12,3.125
1,16,0.8571428571428571
4,16,3.0
0,21,1.3333333333333333
4,17,5.3
1,12,4.125
0,14,2.75
15,17,3.5
42,16,2.0
0,16,4.0
3,17,1.1428571428571428
1,19,3.4
0,18,1.4444444444444444
0,16,2.7777777777777777
20,16,1.5714285714285714
2,18,3.4
1,18,3.9
0,17,3.2
6,17,2.75
25,14,7.2
0,19,3.363636363636364
1,15,3.111111111111111
0,17,2.7777777777777777
1,19,1.7777777777777777
0,16,3.3
1,15,2.555555555555556
21,19,2.6
0,16,3.1
50,20,3.5
3,13,3.2222222222222223
2,17,2.555555555555556
2,17,3.555555555555556
13,14,3.875
6,19,3.8181818181818175
2,13,5.222222222222222
23,17,3.3
8,21,3.8181818181818175
4,16,2.888888888888889
0,14,4.5
2,18,2.7777777777777777
1,14,3.333333333333333
9,16,3.375
53,17,1.625
6,16,3.0
1,14,3.0
2,16,2.2857142857142856
0,17,3.4444444444444446
1,19,2.888888888888889
44,19,0.8571428571428571
3,16,3.3
0,16,2.4444444444444446
1,14,2.0
4,14,3.3
2,18,1.6666666666666667
9,22,3.636363636363636
2,16,3.555555555555556
1,11,2.625
2,18,4.363636363636363
0,14,3.333333333333333
45,14,2.0
2,20,3.0
13,13,2.6666666666666665
1,19,4.0
1,17,3.2
34,18,1.5
0,11,3.0
7,15,3.6666666666666665
43,16,1.0
0,15,2.375
0,17,2.0
1,16,3.636363636363636
52,17,3.0
1,12,2.625
3,19,3.9
1,16,1.5
0,19,2.555555555555556
1,15,3.5454545454545454
3,20,4.0
2,23,4.538461538461538
1,11,2.375
0,17,3.111111111111111
1,16,3.333333333333333
1,13,2.75
0,16,4.222222222222222
1,17,2.7777777777777777
7,20,2.333333333333333
1,15,3.25
1,16,4.0
6,16,2.888888888888889
2,18,4.2
0,15,1.2857142857142858
0,12,2.75
0,12,3.0
0,17,2.0
0,16,4.2
17,19,5.181818181818182
0,10,2.625
1,15,3.0
53,20,2.25
1,11,2.75
0,13,3.333333333333333
51,14,3.7777777777777777
4,21,4.461538461538462
2,14,2.375
1,18,3.1
2,19,3.727272727272727
0,11,1.6666666666666667
50,15,2.25
1,19,3.5
12,19,4.416666666666667
6,15,2.125
0,15,2.2222222222222223
0,13,1.4285714285714286
44,21,2.6666666666666665
0,16,2.111111111111111
0,15,2.375
3,13,3.0
1,22,4.909090909090909
1,22,4.363636363636363
2,25,4.75
0,18,4.2727272727272725
0,12,3.888888888888889
3,14,2.25
1,12,3.4545454545454546
0,13,2.5
0,16,2.555555555555556
0,19,3.9
10,12,4.75
0,14,3.4444444444444446
5,18,1.375
0,14,2.7777777777777777
1,14,4.181818181818182
0,19,2.888888888888889
0,13,3.7777777777777777
1,21,1.75
4,15,2.375
1,20,3.7
6,17,3.6666666666666665
0,14,4.909090909090909
3,14,3.3
2,18,2.555555555555556
1,15,3.4444444444444446
2,14,3.6666666666666665
1,18,3.6666666666666665
31,17,3.6666666666666665
1,18,2.7777777777777777
1,11,3.0
0,15,3.4444444444444446
2,17,3.333333333333333
1,17,3.111111111111111
0,17,4.8
3,22,0.8888888888888888
4,20,3.8
44,18,2.0
1,18,2.0
5,21,2.3
0,13,3.625
0,12,4.0
14,20,3.2222222222222223
0,16,2.333333333333333
1,19,3.2
18,16,3.7777777777777777
0,16,3.555555555555556
4,15,3.8
0,16,2.75
42,13,2.142857142857143
0,21,1.0
1,15,3.0
0,17,0.8571428571428571
22,14,2.25
1,19,1.5
4,21,3.2
4,16,4.5
0,12,2.4285714285714284
0,18,3.9
0,13,2.0
1,17,3.6
5,20,3.2222222222222223
1,12,4.5
1,17,2.6
31,17,1.8888888888888888
3,13,2.625
0,16,3.6
20,20,3.1
1,21,2.1
2,12,2.75
38,16,2.75
2,17,2.555555555555556
1,17,4.090909090909091
0,17,3.8
1,13,3.25
3,15,2.625
0,13,2.7777777777777777
1,16,3.2222222222222223
0,13,2.4285714285714284
0,16,2.4
0,14,2.75
7,16,2.625
2,15,3.555555555555556
0,17,3.0
2,15,3.555555555555556
3,17,4.0
0,15,2.888888888888889
6,19,2.888888888888889
0,16,2.888888888888889
1,17,4.444444444444445
0,13,3.8
23,15,4.0
2,19,2.6666666666666665
11,19,3.7
1,14,2.0
18,18,3.4444444444444446
2,19,3.1
1,12,2.25
1,13,2.4285714285714284
14,15,4.0
4,19,3.4
35,15,2.625
2,16,4.222222222222222
1,11,1.3333333333333333
1,17,4.5
1,13,2.75
1,14,4.125
1,17,2.909090909090909
3,17,2.555555555555556
0,11,2.0
0,16,2.625
1,19,0.8571428571428571
3,18,1.75
0,17,2.9
48,15,2.625
1,16,2.4444444444444446
0,15,2.0
17,16,3.0
1,15,2.75
1,19,2.333333333333333
4,20,4.4
26,13,3.125
0,14,2.875
39,14,4.25
1,17,3.888888888888889
19,20,3.8
3,17,1.75
0,19,3.5454545454545454
0,17,4.818181818181818
1,15,2.25
20,18,2.7
16,16,1.375
5,19,2.2222222222222223
1,10,2.2222222222222223
0,19,2.6666666666666665
0,16,2.555555555555556
0,16,2.555555555555556
2,19,5.0
4,16,1.625
0,18,4.0
2,16,3.0
1,15,4.818181818181818
1,12,3.0
1,9,2.5
1,15,2.111111111111111
1,18,3.636363636363636
1,10,2.1666666666666665
5,19,2.3
5,14,2.75
4,19,3.4
8,19,3.4
1,16,2.7777777777777777
10,20,4.090909090909091
24,16,2.4285714285714284
2,21,2.4
12,16,2.0
1,13,2.625
11,14,2.0
10,14,4.444444444444445
11,15,3.4
1,19,4.090909090909091
1,15,3.888888888888889
1,17,2.555555555555556
0,17,1.6666666666666667
0,13,4.444444444444445
0,17,2.6666666666666665
1,15,3.555555555555556
1,17,2.7777777777777777
1,15,3.375
1,14,2.5
0,16,1.0
4,15,2.875
21,17,4.0
0,15,4.2
3,19,3.7
0,13,3.25
0,15,2.888888888888889
66,19,2.555555555555556
2,17,3.0
0,16,2.625
0,16,3.2
0,18,3.3
1,18,2.1
1,12,3.5
1,17,3.333333333333333
0,15,4.909090909090909
0,14,2.625
2,18,3.111111111111111
51,19,4.818181818181818
7,13,2.75
2,18,1.75
42,20,2.2222222222222223
32,17,2.75
13,21,4.090909090909091
1,14,3.125
0,16,5.0
31,12,3.375
0,13,2.375
31,16,2.625
6,15,4.5
1,17,2.7777777777777777
9,18,3.6666666666666665
30,15,3.6
0,16,2.2222222222222223
49,20,1.8888888888888888
1,15,2.857142857142857
1,18,4.1
1,16,3.125
24,22,4.090909090909091
12,23,4.666666666666667
1,11,3.5
2,15,2.9
26,16,2.25
12,17,3.7
0,18,1.4444444444444444
1,16,4.2
1,18,3.7777777777777777
10,16,2.0
2,17,4.111111111111111
28,15,2.375
4,16,3.2222222222222223
0,16,1.8888888888888888
1,19,2.2222222222222223
1,19,3.888888888888889
24,25,4.363636363636363
0,15,2.7777777777777777
1,14,3.0
1,15,3.375
2,15,2.2222222222222223
4,19,2.6666666666666665
1,18,0.8571428571428571
1,13,3.125
1,16,3.8
0,12,1.0
0,11,3.0
1,13,3.125
5,15,2.0
1,22,4.416666666666667
1,16,4.0
0,21,2.8
10,17,4.1
0,16,2.6
0,19,2.4444444444444446
0,12,3.625
0,15,2.7777777777777777
1,16,3.2222222222222223
12,19,3.9
21,14,4.555555555555555
0,11,2.625
2,15,3.8
0,15,2.6666666666666665
1,15,2.375
23,22,4.666666666666667
6,20,3.9
4,19,2.7
1,15,4.0
1,21,4.666666666666667
1,14,2.875
0,16,3.111111111111111
0,14,2.25
26,13,3.5
1,19,4.363636363636363
1,16,2.6666666666666665
1,14,5.0
2,16,2.555555555555556
1,17,4.222222222222222
0,17,3.727272727272727
1,16,1.5
0,16,3.0
1,12,3.625
1,20,3.0
1,14,2.2857142857142856
1,19,2.6666666666666665
1,19,3.9
20,16,2.555555555555556
25,14,2.142857142857143
4,19,4.6
0,13,3.375
1,15,3.111111111111111
14,17,3.7
52,14,2.375
0,13,3.125
5,20,1.8888888888888888
45,17,3.2222222222222223
1,19,0.8571428571428571
1,14,4.0
12,21,3.8181818181818175
23,20,4.090909090909091
20,13,1.7142857142857142
36,16,2.888888888888889
4,16,3.111111111111111
30,15,2.375
1,15,2.875
11,16,2.5
2,16,3.2
3,16,3.555555555555556
41,17,1.1428571428571428
1,19,2.7777777777777777
1,14,2.111111111111111
52,14,3.625
6,19,3.7
49,16,3.6666666666666665
0,17,2.4
27,20,3.636363636363636
0,19,4.0
4,14,3.25
39,18,3.6
1,18,3.7
3,15,2.5
1,14,2.5
3,15,2.0
33,18,0.7142857142857143
30,18,4.7
5,15,1.1428571428571428
1,14,2.555555555555556
0,17,2.4444444444444446
0,15,1.1428571428571428
3,15,3.2222222222222223
1,20,3.6
0,13,2.2857142857142856
20,21,2.0
0,13,3.7
2,20,4.545454545454546
10,17,2.7777777777777777
51,14,2.375
1,19,2.9
0,17,3.3
0,12,2.142857142857143
2,17,4.1
36,15,3.875
0,17,3.4444444444444446
0,17,2.333333333333333
0,16,2.888888888888889
0,14,3.0
0,14,3.125
1,14,2.0
6,14,2.375
1,20,4.727272727272728
1,24,4.0
0,15,3.7777777777777777
0,15,3.333333333333333
0,13,2.4285714285714284
32,13,2.875
3,17,3.2222222222222223
0,18,3.909090909090909
0,16,4.2727272727272725
0,14,2.875
28,18,1.0
4,14,3.8
54,19,3.8
3,14,2.625
0,19,3.5454545454545454
0,13,2.875
1,13,3.0
0,15,2.4444444444444446
0,17,2.75
3,15,2.625
4,14,3.5
2,16,3.333333333333333
0,15,2.75
0,19,3.111111111111111
11,16,1.5
33,17,3.4444444444444446
3,18,2.7777777777777777
1,18,3.1
1,14,2.625
0,13,2.4444444444444446
1,18,3.1
2,19,2.0
0,16,3.2
1,13,3.125
4,20,2.333333333333333
1,17,2.5
43,16,2.625
0,15,4.1
1,14,2.6666666666666665
1,19,2.75
15,17,4.0
1,14,3.0
0,13,3.125
0,19,2.8181818181818183
2,16,4.2
1,18,3.7
10,18,2.2222222222222223
16,18,2.0
16,19,1.5
1,17,2.2222222222222223
1,14,3.125
3,15,3.6666666666666665
2,13,2.5
5,15,2.0
0,14,2.375
1,16,3.333333333333333
0,11,1.6666666666666667
40,23,1.2222222222222223
0,18,3.111111111111111
1,13,3.5
1,15,2.2222222222222223
11,14,4.125
0,13,4.0
49,14,3.125
42,19,3.6
10,15,3.25
18,19,3.9
3,18,3.909090909090909
2,16,2.555555555555556
19,16,3.125
2,17,3.8
0,15,3.4
17,15,3.111111111111111
1,15,2.7777777777777777
19,15,3.0
14,18,1.7142857142857142
0,13,1.5714285714285714
2,18,4.545454545454546
51,20,3.5454545454545454
3,11,2.625
3,15,2.0
54,14,3.6666666666666665
9,16,1.1428571428571428
1,17,4.2
47,18,2.5
1,13,3.625
0,18,3.8181818181818175
2,23,4.454545454545454
2,17,3.6666666666666665
1,14,3.25
2,18,3.2222222222222223
1,17,4.818181818181818
23,16,2.25
1,18,3.6
46,15,3.0
0,16,3.6
1,19,2.5
0,13,3.6666666666666665
0,15,3.9
31,18,2.888888888888889
6,15,2.4444444444444446
1,16,4.5
1,15,3.2
0,15,1.5714285714285714
0,17,2.7777777777777777
1,14,3.4444444444444446
1,16,3.0
5,21,4.25
0,11,2.75
1,14,2.75
2,15,4.285714285714286
6,11,2.125
2,20,3.4166666666666665
2,18,3.3
0,15,2.555555555555556
1,14,1.8571428571428568
0,22,1.5555555555555556
4,18,2.555555555555556
49,12,3.0
6,15,2.625
0,19,3.636363636363636
2,14,4.444444444444445
1,14,4.111111111111111
11,19,2.8
0,17,3.111111111111111
2,16,2.888888888888889
0,15,3.125
3,13,2.5
1,16,3.333333333333333
1,19,2.0
0,18,2.0
0,16,1.0
3,16,2.2222222222222223
0,13,3.5
54,15,2.375
2,19,3.5
0,16,1.8888888888888888
1,16,2.375
1,15,4.111111111111111
20,18,3.8
6,15,4.363636363636363
5,16,2.7777777777777777
3,18,2.125
1,16,3.333333333333333
4,18,2.4444444444444446
1,17,3.3
14,16,3.7777777777777777
1,17,3.888888888888889
0,18,1.125
1,18,1.375
0,19,3.6
1,16,2.875
1,17,2.7777777777777777
2,17,2.6666666666666665
1,16,2.0
49,15,2.625
3,14,2.25
1,20,3.4545454545454546
0,13,1.5714285714285714
0,12,3.0
1,18,4.727272727272728
28,18,3.6
0,20,3.8
40,15,3.0
1,14,2.333333333333333
10,17,3.375
0,18,2.0
0,16,1.875
52,13,2.375
21,15,4.0
5,17,3.8
1,13,2.5
3,13,2.625
1,19,1.875
23,14,3.5
1,15,2.375
7,18,2.2222222222222223
2,11,2.0
55,22,1.7777777777777777
1,17,4.1
21,12,1.6666666666666667
34,13,4.0
1,12,3.5
3,16,3.4444444444444446
1,14,2.7777777777777777
1,17,2.555555555555556
1,18,3.5454545454545454
2,17,4.0
27,18,2.5
1,19,2.2
13,18,3.3
13,19,3.3
3,18,1.75
2,17,4.4
2,18,3.5454545454545454
30,17,2.75
1,12,2.625
17,18,4.111111111111111
2,15,1.5555555555555556
0,14,1.5
1,16,3.555555555555556
0,16,4.3
1,17,2.555555555555556
1,15,3.0
1,18,0.8571428571428571
37,15,4.181818181818182
0,16,3.8
4,19,4.090909090909091
12,15,5.2
4,17,3.4
0,19,2.333333333333333
1,22,1.1111111111111112
1,17,3.1
0,18,2.888888888888889
0,18,3.7
1,15,2.333333333333333
0,18,2.111111111111111
1,16,3.7777777777777777
0,16,3.4
2,16,3.7
0,14,3.333333333333333
11,15,2.375
23,15,2.0
10,14,1.8571428571428568
1,15,2.0
6,14,2.0
13,20,5.5
5,16,3.2222222222222223
5,21,1.5555555555555556
14,16,2.555555555555556
1,15,2.75
4,17,3.2
1,15,3.0
1,20,4.636363636363637
0,10,3.2857142857142856
5,15,2.875
5,15,3.111111111111111
0,15,1.875
10,15,3.2222222222222223
3,15,4.1
0,12,3.0
1,17,3.333333333333333
2,19,5.0
2,15,2.0
5,14,3.0
5,14,2.625
2,12,2.1666666666666665
2,21,3.0
1,15,3.7
1,17,2.25
0,21,4.2
7,14,3.8
3,15,3.555555555555556
1,11,2.875
1,14,3.555555555555556
2,15,4.375
20,16,1.4285714285714286
1,17,2.2222222222222223
0,18,2.2
6,15,4.4
6,19,4.0
1,14,3.0
2,20,1.8888888888888888
1,15,4.0
1,16,3.8
1,17,2.333333333333333
2,16,2.636363636363636
2,12,3.0
1,21,1.3333333333333333
10,12,2.75
0,15,3.333333333333333
26,18,3.111111111111111
1,15,2.6666666666666665
33,17,3.555555555555556
3,19,2.555555555555556
0,18,2.888888888888889
1,17,2.6666666666666665
23,18,4.4
1,16,3.0
31,14,3.125
4,15,2.555555555555556
0,15,2.8
1,17,2.7777777777777777
5,14,2.0
11,19,5.9
23,18,2.111111111111111
0,16,3.111111111111111
0,15,2.5
0,17,4.909090909090909
0,17,3.5
1,11,2.75
17,16,3.888888888888889
4,14,3.7777777777777777
1,18,3.375
2,19,1.5
0,15,2.6666666666666665
1,19,4.090909090909091
25,12,2.75
1,15,3.555555555555556
1,16,2.2222222222222223
1,14,3.875
0,17,3.4444444444444446
25,19,2.4444444444444446
0,15,2.375
0,13,2.571428571428572
2,17,3.727272727272727
4,12,2.75
31,18,2.7777777777777777
4,20,2.6666666666666665
0,14,2.875
1,18,3.111111111111111
1,15,2.888888888888889
6,14,3.5
13,15,2.375
17,22,1.8888888888888888
2,16,3.111111111111111
27,16,3.4444444444444446
1,16,2.25
0,15,3.1
3,21,3.2
51,12,3.125
1,14,4.4
0,17,3.6
0,19,2.6
1,19,4.181818181818182
2,14,3.111111111111111
25,16,3.2222222222222223
18,15,1.7142857142857142
1,6,6.5
1,15,4.1
1,14,3.555555555555556
9,15,3.888888888888889
0,15,2.25
0,18,3.909090909090909
1,13,5.0
0,13,2.375
9,14,2.375
2,17,3.7
3,17,2.4444444444444446
0,20,3.727272727272727
3,17,3.636363636363636
1,14,3.888888888888889
1,20,3.6666666666666665
2,16,3.727272727272727
0,16,3.7
2,16,2.125
0,18,2.6666666666666665
1,20,3.7
0,20,3.272727272727273
0,17,2.6
0,19,1.7777777777777777
32,15,1.7142857142857142
6,20,3.5
3,18,3.6
50,14,3.0
1,14,2.4285714285714284
52,18,3.8
2,15,3.0
1,18,3.3
0,19,2.4444444444444446
26,17,3.7
1,16,3.333333333333333
0,15,2.125
2,12,2.857142857142857
22,16,2.7777777777777777
1,17,4.111111111111111
0,17,1.0
5,16,3.1
1,15,2.7777777777777777
17,15,4.125
0,15,1.25
20,17,2.7777777777777777
0,15,2.25
2,17,3.555555555555556
2,14,2.0
3,15,3.6
0,16,4.1
2,15,2.555555555555556
2,15,3.2222222222222223
13,15,3.6666666666666665
2,15,3.111111111111111
0,18,3.8
4,13,1.75
0,18,4.1
1,13,2.375
1,18,3.111111111111111
3,12,3.25
1,13,2.75
2,17,3.333333333333333
2,17,2.571428571428572
10,14,2.857142857142857
0,19,3.5
1,15,4.3
21,20,4.1
1,14,2.375
0,13,3.125
50,15,2.375
3,14,3.375
0,17,2.6666666666666665
0,16,3.4444444444444446
1,12,2.2857142857142856
3,19,3.1
0,16,3.6
12,16,2.555555555555556
0,16,4.333333333333333
10,16,5.111111111111111
10,18,4.2
4,17,2.625
0,15,2.0
4,16,1.875
0,18,1.875
1,18,2.333333333333333
9,15,2.0
2,18,1.375
5,18,2.333333333333333
6,15,2.2857142857142856
2,18,3.4
2,18,3.8
29,16,3.25
4,18,4.818181818181818
2,17,2.6666666666666665
1,17,3.4444444444444446
0,15,1.7142857142857142
0,18,3.2222222222222223
16,11,1.8571428571428568
5,22,4.2727272727272725
7,18,2.555555555555556
3,17,1.875
0,15,2.0
0,14,2.0
0,11,4.5
0,16,3.333333333333333
0,16,2.0
0,17,2.5
3,13,3.125
1,15,2.25
0,11,2.2857142857142856
0,16,2.888888888888889
0,15,3.333333333333333
1,14,3.3
1,16,3.2222222222222223
1,14,2.0
1,11,2.625
3,15,2.4444444444444446
2,13,3.111111111111111
1,17,1.5
0,21,3.909090909090909
49,15,2.555555555555556
2,18,3.2
1,14,3.3
2,18,1.6666666666666667
4,18,4.2
2,16,2.875
0,11,3.6666666666666665
0,14,3.0
2,11,2.0
0,17,2.0
0,14,2.25
23,21,2.555555555555556
1,12,2.142857142857143
1,18,2.5
17,15,2.0
20,12,1.7142857142857142
1,22,2.0
9,15,4.75
0,17,2.75
41,14,2.7777777777777777
2,17,4.0
1,17,3.6
30,19,2.9
0,18,1.5
3,17,3.9
41,12,3.5
37,20,0.8888888888888888
1,15,3.2222222222222223
0,17,1.875
13,16,2.5
0,14,2.75
13,13,2.0
1,12,3.125
1,18,2.7777777777777777
0,18,2.875
1,11,3.875
0,14,2.75
1,17,0.8571428571428571
0,21,3.75
27,18,4.0
20,14,2.2857142857142856
60,14,2.0
51,19,3.4
0,15,3.7
1,14,2.375
0,13,3.125
6,17,4.2
2,16,1.875
1,15,2.7142857142857144
1,15,3.888888888888889
1,15,2.75
1,15,3.8
0,16,2.888888888888889
3,14,3.6666666666666665
0,15,3.111111111111111
0,12,2.75
43,16,0.5714285714285714
5,17,3.888888888888889
5,17,2.7777777777777777
2,19,4.0
36,16,2.7777777777777777
1,15,3.5
20,17,3.111111111111111
1,18,3.0
3,17,4.909090909090909
0,14,2.888888888888889
20,15,1.1428571428571428
1,13,3.25
1,16,2.375
1,11,3.875
47,13,2.25
0,15,3.333333333333333
0,17,2.888888888888889
3,22,2.2
0,17,4.4
0,10,1.8333333333333333
0,12,2.5
0,15,4.0
3,18,3.111111111111111
6,20,1.4444444444444444
1,17,3.2222222222222223
5,20,4.454545454545454
4,13,2.75
23,18,1.875
7,15,2.75
0,21,2.7777777777777777
4,20,2.333333333333333
5,14,4.333333333333333
0,15,3.555555555555556
0,14,2.375
1,17,3.0
1,15,3.333333333333333
1,16,2.7777777777777777
1,15,3.2
7,17,4.2
0,17,3.111111111111111
1,18,2.8
1,16,3.4444444444444446
1,19,3.2
0,16,3.25
1,19,4.181818181818182
3,15,4.222222222222222
19,15,2.375
4,16,3.7
15,14,3.0
10,15,2.875
1,15,3.2222222222222223
0,18,1.5555555555555556
10,17,3.3
1,16,3.888888888888889
31,16,1.875
0,14,2.875
4,18,3.727272727272727
6,18,1.625
1,18,3.0
0,13,3.5
2,17,4.1
2,14,3.6666666666666665
