PC1,PC2,PC3
-1.1159301412888931,-0.07146658854227515,-0.5229828749790024
-1.104247781500961,1.5491697641114057,1.0658900352709901
-1.96925324618991,-0.03625626032721149,-0.4872339631237834
-1.749278838929203,0.13626802628637935,-0.28644469165582925
-1.9824203354439154,-0.14276150808480764,-0.5828455090811084
2.5259284953561085,0.32112810332021624,-0.8155929967215702
2.46897843383396,0.24360309071048444,-0.8182402397645321
-0.7330279050091123,-0.17480079908171184,-0.6449157336652687
-0.567930450884839,-0.22019771704431837,-0.49777369625195833
0.35077544656559734,0.3349370893446299,-0.11333850549820992
-1.672826864381032,0.5959410568337404,0.36269961559869085
-0.5040735634093342,1.7723524220858735,1.425933552336813
3.4678106523216106,0.49322306026217627,-0.8127960361775117
-0.8417895595408734,-0.2603823781986355,-0.4603123655569725
1.7783467956823262,-0.08991172075671497,-0.6968173348703388
-2.037935443857592,-0.05035614832775311,-0.2672280076399126
-1.7703119079145078,-0.4731150453238017,-0.16168607552476794
-1.9741932541958296,-0.3933934694462311,-0.11436093221446968
-3.3797380607700074,2.0743186531185565,2.3370335329924297
1.2005529827613663,-0.25686865938959375,-0.44282579491409246
-3.3434452849954552,-0.25583500695728567,0.05063019155047352
0.6275481914452523,-0.3174046960813752,-0.2705012782168358
4.040471962257162,1.5903654921524308,0.7160399034393796
2.099373210578408,-0.35294339622294746,-0.42119090126774256
-1.0986841925388178,-0.6013385202089885,-0.07832926962622015
-0.060842877242742135,-0.6674842486945719,-0.18466230117599045
2.252451543470719,-0.43232429675831546,-0.3598025168792124
0.35708094822660175,-0.5325186053446678,-0.23402061417488917
0.06740658883713341,-0.5985486380217231,-0.15222473214013385
3.444675114939158,-0.05013065119166356,-0.4630749981687247
-0.9864119376928876,-0.4858112694646555,0.006968422836026335
-1.043715154737376,-0.5959497903723998,-0.08427584217992323
-0.8996695430361723,-0.2462370567242075,-0.4703807189133403
1.6807059642976863,0.27146032543001386,-0.42789911595049607
-1.5328620275569138,-0.12394776387620618,-0.3424996655827375
1.8255786901921636,0.08713780320689331,-0.7479894395841384
1.0088868469647407,0.17707237606198048,-0.20233756116732424
-0.442701446485198,-0.15127312018543146,-0.5776373824939574
-1.2814471313552125,-0.24641863803037437,-0.5215398259175078
-0.06878146939913041,-0.30122864545117156,-0.4933742104946244
0.3045970117745303,0.8349661722166216,-1.25333449945601
-0.2691146125822346,0.5298520712181058,-1.3344072214207379
1.229174333254371,2.2955251819010583,-0.018139803107102014
-0.9554210940972259,1.285833538669319,-0.9047434274122252
1.2468745402123353,0.7940806504422447,-1.5480259073692597
-2.137242139143249,0.8184760702439942,-0.9858130561789799
-1.6862155879322134,0.569257605913377,-1.2637589810089473
-2.438942902623219,1.744482620688236,-0.08051375330045629
-0.6706013716100933,0.2519013786816756,-1.1068267289664315
-0.6476028014414119,0.38353543538471585,-1.129827296225043
0.9581895280120699,3.294548570883026,1.5882346017544589
0.5469263030097539,1.8650103710081585,0.2294255224829931
-1.6927555675316817,0.27477183459352,-1.0552873253713466
